freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
730.41,0.2161,0.2161,0.2161,0.0869,0.0000,-0.0000,0.0000,0.0644,-0.1517,-0.1293,-44.5594,-0.6255,-21.0359
732.97,0.2156,0.2156,0.2156,0.0859,0.0000,-0.0000,0.0000,0.0640,-0.1516,-0.1297,-44.6787,-0.6412,-20.8717
735.55,0.2142,0.2142,0.2142,0.0847,0.0000,-0.0000,0.0000,0.0635,-0.1507,-0.1295,-44.7980,-0.6571,-20.7177
738.13,0.2129,0.2129,0.2129,0.0841,0.0000,-0.0000,0.0000,0.0631,-0.1498,-0.1288,-44.9173,-0.6732,-20.5638
740.72,0.2116,0.2116,0.2116,0.0841,0.0000,-0.0000,0.0000,0.0626,-0.1489,-0.1275,-45.0366,-0.6897,-20.4099
743.32,0.2103,0.2103,0.2103,0.0847,0.0000,-0.0000,0.0000,0.0622,-0.1481,-0.1256,-45.1559,-0.7064,-20.2561
745.92,0.2091,0.2091,0.2091,0.0860,0.0000,-0.0000,0.0000,0.0618,-0.1473,-0.1232,-45.2753,-0.7234,-20.1024
748.54,0.2080,0.2080,0.2080,0.0878,0.0000,-0.0000,0.0000,0.0614,-0.1466,-0.1202,-45.3947,-0.7406,-19.9487
751.17,0.2069,0.2069,0.2069,0.0904,0.0000,-0.0000,0.0000,0.0609,-0.1460,-0.1166,-45.5140,-0.7581,-19.7950
753.81,0.2059,0.2059,0.2059,0.0935,0.0000,-0.0000,0.0000,0.0605,-0.1454,-0.1124,-45.6334,-0.7759,-19.6415
756.45,0.2050,0.2050,0.2050,0.0973,0.0000,-0.0000,0.0000,0.0601,-0.1449,-0.1077,-45.7529,-0.7939,-19.4880
759.11,0.2041,0.2041,0.2041,0.1017,0.0000,-0.0000,0.0000,0.0597,-0.1444,-0.1023,-45.8723,-0.8122,-19.3345
761.77,0.2006,0.2006,0.2006,0.1042,0.0000,-0.0000,0.0000,0.0593,-0.1413,-0.0964,-45.9917,-0.8339,-19.1811
764.44,0.1894,0.1894,0.1894,0.0989,0.0000,-0.0000,0.0000,0.0589,-0.1305,-0.0906,-46.1112,-0.8646,-19.0278
767.13,0.1783,0.1783,0.1783,0.0934,0.0000,-0.0000,0.0000,0.0585,-0.1199,-0.0849,-46.2306,-0.8956,-18.8745
769.82,0.1673,0.1673,0.1673,0.0879,0.0000,-0.0000,0.0000,0.0581,-0.1093,-0.0794,-46.3501,-0.9269,-18.7214
772.52,0.1565,0.1565,0.1565,0.0823,0.0000,-0.0000,0.0000,0.0577,-0.0988,-0.0742,-46.4696,-0.9586,-18.5683
775.23,0.1454,0.1454,0.1454,0.0762,0.0000,-0.0000,0.0000,0.0573,-0.0881,-0.0692,-46.5891,-0.9906,-18.4175
777.95,0.1322,0.1322,0.1322,0.0678,0.0000,-0.0000,0.0000,0.0569,-0.0753,-0.0643,-46.7086,-1.0230,-18.2859
780.68,0.1190,0.1190,0.1190,0.0593,0.0000,-0.0000,0.0000,0.0565,-0.0625,-0.0597,-46.8282,-1.0556,-18.1544
783.42,0.1058,0.1058,0.1058,0.0505,0.0000,-0.0000,0.0000,0.0561,-0.0497,-0.0552,-46.9477,-1.0887,-18.0230
786.17,0.0926,0.0926,0.0926,0.0416,0.0000,-0.0000,0.0000,0.0557,-0.0369,-0.0510,-47.0673,-1.1220,-17.8918
788.93,0.0795,0.0795,0.0795,0.0326,0.0000,-0.0000,0.0000,0.0553,-0.0241,-0.0469,-47.1869,-1.1557,-17.7608
791.70,0.0664,0.0664,0.0664,0.0234,0.0000,-0.0000,0.0000,0.0550,-0.0114,-0.0430,-47.3064,-1.1898,-17.6299
794.48,0.0533,0.0533,0.0533,0.0140,0.0000,-0.0000,0.0000,0.0546,0.0012,-0.0393,-47.4260,-1.2242,-17.4992
797.27,0.0403,0.0403,0.0403,0.0045,0.0000,-0.0000,0.0000,0.0542,0.0139,-0.0358,-47.5457,-1.2589,-17.3687
800.06,0.0274,0.0274,0.0274,-0.0051,0.0000,-0.0000,0.0000,0.0538,0.0265,-0.0324,-47.6653,-1.2940,-17.2383
802.87,0.0144,0.0144,0.0144,-0.0148,0.0000,-0.0000,0.0000,0.0535,0.0390,-0.0293,-47.7849,-1.3295,-17.1081
805.69,0.0016,0.0016,0.0016,-0.0247,0.0000,-0.0000,0.0000,0.0531,0.0515,-0.0262,-47.9046,-1.3653,-16.9780
808.52,0.0046,0.0046,0.0046,-0.0188,0.0000,-0.0000,0.0000,0.0527,0.0481,-0.0234,-48.0242,-1.3829,-16.8481
811.35,0.0126,0.0126,0.0126,-0.0081,0.0000,-0.0000,0.0000,0.0524,0.0398,-0.0207,-48.1439,-1.3950,-16.7184
814.20,0.0206,0.0206,0.0206,0.0024,0.0000,-0.0000,0.0000,0.0520,0.0315,-0.0182,-48.2636,-1.4075,-16.5889
817.06,0.0286,0.0286,0.0286,0.0128,0.0000,-0.0000,0.0000,0.0517,0.0231,-0.0158,-48.3833,-1.4202,-16.4595
819.93,0.0366,0.0366,0.0366,0.0230,0.0000,-0.0000,0.0000,0.0513,0.0147,-0.0136,-48.5030,-1.4332,-16.3303
822.80,0.0431,0.0431,0.0431,0.0316,0.0000,-0.0000,0.0000,0.0509,0.0078,-0.0116,-48.6227,-1.4465,-16.2115
825.69,0.0482,0.0482,0.0482,0.0386,0.0000,-0.0000,0.0000,0.0506,0.0023,-0.0097,-48.7425,-1.4601,-16.1018
828.59,0.0533,0.0533,0.0533,0.0454,0.0000,-0.0000,0.0000,0.0502,-0.0031,-0.0080,-48.8622,-1.4739,-15.9923
831.50,0.0584,0.0584,0.0584,0.0520,0.0000,-0.0000,0.0000,0.0499,-0.0085,-0.0064,-48.9820,-1.4881,-15.8830
834.41,0.0634,0.0634,0.0634,0.0584,0.0000,-0.0000,0.0000,0.0496,-0.0138,-0.0050,-49.1018,-1.5025,-15.7740
837.34,0.0683,0.0683,0.0683,0.0645,0.0000,-0.0000,0.0000,0.0492,-0.0191,-0.0038,-49.2216,-1.5173,-15.6653
840.28,0.0732,0.0732,0.0732,0.0705,0.0000,-0.0000,0.0000,0.0489,-0.0243,-0.0027,-49.3414,-1.5323,-15.5568
843.23,0.0781,0.0781,0.0781,0.0763,0.0000,-0.0000,0.0000,0.0485,-0.0295,-0.0018,-49.4612,-1.5477,-15.4486
846.19,0.0829,0.0829,0.0829,0.0819,0.0000,-0.0000,0.0000,0.0482,-0.0347,-0.0010,-49.5810,-1.5633,-15.3406
849.16,0.0877,0.0877,0.0877,0.0874,0.0000,-0.0000,0.0000,0.0479,-0.0398,-0.0003,-49.7008,-1.5793,-15.2329
852.14,0.0924,0.0924,0.0924,0.0926,0.0000,-0.0000,0.0000,0.0475,-0.0449,0.0002,-49.8207,-1.5955,-15.1254
855.13,0.0943,0.0943,0.0943,0.0948,0.0000,-0.0000,0.0000,0.0472,-0.0471,0.0006,-49.9405,-1.6156,-15.0182
858.13,0.0887,0.0887,0.0887,0.0902,0.0000,-0.0000,0.0000,0.0469,-0.0418,0.0015,-50.0604,-1.6449,-14.9113
861.14,0.0831,0.0831,0.0831,0.0863,0.0000,-0.0000,0.0000,0.0466,-0.0365,0.0032,-50.1803,-1.6747,-14.8046
864.16,0.0775,0.0775,0.0775,0.0832,0.0000,-0.0000,0.0000,0.0462,-0.0312,0.0057,-50.3002,-1.7048,-14.6982
867.20,0.0718,0.0718,0.0718,0.0808,0.0000,-0.0000,0.0000,0.0459,-0.0259,0.0090,-50.4201,-1.7353,-14.5921
870.24,0.0662,0.0662,0.0662,0.0792,0.0000,-0.0000,0.0000,0.0456,-0.0206,0.0130,-50.5400,-1.7661,-14.4862
873.29,0.0586,0.0586,0.0586,0.0764,0.0000,-0.0000,0.0000,0.0453,-0.0133,0.0179,-50.6599,-1.7973,-14.3907
876.36,0.0509,0.0509,0.0509,0.0744,0.0000,-0.0000,0.0000,0.0450,-0.0059,0.0236,-50.7799,-1.8288,-14.2959
879.43,0.0431,0.0431,0.0431,0.0732,0.0000,-0.0000,0.0000,0.0447,0.0016,0.0301,-50.8998,-1.8607,-14.2013
882.52,0.0352,0.0352,0.0352,0.0728,0.0000,-0.0000,0.0000,0.0444,0.0091,0.0376,-51.0198,-1.8930,-14.1071
885.62,0.0273,0.0273,0.0273,0.0732,0.0000,-0.0000,0.0000,0.0441,0.0167,0.0459,-51.1398,-1.9257,-14.0132
888.73,0.0194,0.0194,0.0194,0.0744,0.0000,-0.0000,0.0000,0.0438,0.0244,0.0551,-51.2597,-1.9587,-13.9195
891.85,0.0113,0.0113,0.0113,0.0764,0.0000,-0.0000,0.0000,0.0435,0.0321,0.0651,-51.3797,-1.9921,-13.8262
894.98,0.0032,0.0032,0.0032,0.0793,0.0000,-0.0000,0.0000,0.0432,0.0399,0.0760,-51.4997,-2.0259,-13.7333
898.12,-0.0049,-0.0049,-0.0049,0.0829,0.0000,-0.0000,0.0000,0.0429,0.0478,0.0879,-51.6198,-2.0601,-13.6406
901.27,-0.0131,-0.0131,-0.0131,0.0874,0.0000,-0.0000,0.0000,0.0426,0.0557,0.1005,-51.7398,-2.0946,-13.5483
904.43,-0.0214,-0.0214,-0.0214,0.0927,0.0000,-0.0000,0.0000,0.0423,0.0637,0.1141,-51.8598,-2.1296,-13.4563
907.60,-0.0370,-0.0370,-0.0370,0.0916,0.0000,-0.0000,0.0000,0.0420,0.0790,0.1287,-51.9799,-2.1742,-13.3646
910.79,-0.0546,-0.0546,-0.0546,0.0897,0.0000,-0.0000,0.0000,0.0417,0.0963,0.1443,-52.0999,-2.2217,-13.2732
913.99,-0.0722,-0.0722,-0.0722,0.0888,0.0000,-0.0000,0.0000,0.0414,0.1136,0.1611,-52.2200,-2.2697,-13.1822
917.19,-0.0899,-0.0899,-0.0899,0.0890,0.0000,-0.0000,0.0000,0.0411,0.1310,0.1789,-52.3401,-2.3181,-13.0915
920.41,-0.1075,-0.1075,-0.1075,0.0903,0.0000,-0.0000,0.0000,0.0408,0.1483,0.1978,-52.4602,-2.3669,-13.0011
923.64,-0.1273,-0.1273,-0.1273,0.0906,0.0000,-0.0000,0.0000,0.0406,0.1679,0.2179,-52.5803,-2.4162,-12.9204
926.88,-0.1505,-0.1505,-0.1505,0.0885,0.0000,-0.0000,0.0000,0.0403,0.1907,0.2389,-52.7004,-2.4659,-12.8541
930.14,-0.1737,-0.1737,-0.1737,0.0873,0.0000,-0.0000,0.0000,0.0400,0.2137,0.2610,-52.8205,-2.5160,-12.7882
933.40,-0.1972,-0.1972,-0.1972,0.0869,0.0000,-0.0000,0.0000,0.0397,0.2369,0.2841,-52.9406,-2.5666,-12.7227
936.68,-0.2208,-0.2208,-0.2208,0.0874,0.0000,-0.0000,0.0000,0.0394,0.2602,0.3082,-53.0608,-2.6176,-12.6576
939.96,-0.2445,-0.2445,-0.2445,0.0887,0.0000,-0.0000,0.0000,0.0392,0.2837,0.3332,-53.1809,-2.6691,-12.5930
943.26,-0.2684,-0.2684,-0.2684,0.0909,0.0000,-0.0000,0.0000,0.0389,0.3073,0.3593,-53.3011,-2.7210,-12.5287
946.57,-0.2925,-0.2925,-0.2925,0.0939,0.0000,-0.0000,0.0000,0.0386,0.3311,0.3863,-53.4212,-2.7734,-12.4649
949.90,-0.3167,-0.3167,-0.3167,0.0975,0.0000,-0.0000,0.0000,0.0384,0.3550,0.4142,-53.5414,-2.8262,-12.4015
953.23,-0.3410,-0.3410,-0.3410,0.1019,0.0000,-0.0000,0.0000,0.0381,0.3791,0.4429,-53.6616,-2.8795,-12.3385
956.57,-0.3655,-0.3655,-0.3655,0.1070,0.0000,-0.0000,0.0000,0.0378,0.4034,0.4725,-53.7818,-2.9332,-12.2759
959.93,-0.3953,-0.3953,-0.3953,0.1076,0.0000,-0.0000,0.0000,0.0376,0.4329,0.5029,-53.9020,-2.9943,-12.2138
963.30,-0.4370,-0.4370,-0.4370,0.0952,0.0000,-0.0000,0.0000,0.0373,0.4743,0.5322,-54.0222,-3.0718,-12.1521
966.68,-0.4788,-0.4788,-0.4788,0.0811,0.0000,-0.0000,0.0000,0.0371,0.5159,0.5599,-54.1425,-3.1499,-12.0908
970.07,-0.5207,-0.5207,-0.5207,0.0654,0.0000,-0.0000,0.0000,0.0368,0.5575,0.5861,-54.2627,-3.2286,-12.0299
973.48,-0.5626,-0.5626,-0.5626,0.0481,0.0000,-0.0000,0.0000,0.0365,0.5991,0.6107,-54.3829,-3.3078,-11.9695
976.89,-0.6046,-0.6046,-0.6046,0.0291,0.0000,-0.0000,0.0000,0.0363,0.6409,0.6337,-54.5032,-3.3875,-11.9095
980.32,-0.6457,-0.6457,-0.6457,0.0095,0.0000,-0.0000,0.0000,0.0360,0.6817,0.6552,-54.6235,-3.4678,-11.8462
983.76,-0.6865,-0.6865,-0.6865,-0.0117,0.0000,-0.0000,0.0000,0.0358,0.7223,0.6748,-54.7437,-3.5486,-11.7826
987.21,-0.7274,-0.7274,-0.7274,-0.0347,0.0000,-0.0000,0.0000,0.0355,0.7630,0.6927,-54.8640,-3.6300,-11.7194
990.68,-0.7684,-0.7684,-0.7684,-0.0595,0.0000,-0.0000,0.0000,0.0353,0.8037,0.7089,-54.9843,-3.7119,-11.6566
994.16,-0.8093,-0.8093,-0.8093,-0.0860,0.0000,-0.0000,0.0000,0.0351,0.8444,0.7233,-55.1046,-3.7944,-11.5942
997.65,-0.8503,-0.8503,-0.8503,-0.1144,0.0000,-0.0000,0.0000,0.0348,0.8851,0.7359,-55.2249,-3.8774,-11.5322
1001.15,-0.8912,-0.8912,-0.8912,-0.1445,0.0000,-0.0000,0.0000,0.0329,0.9241,0.7468,-55.3452,-3.9610,-11.4706
1004.66,-0.9322,-0.9322,-0.9322,-0.1763,0.0000,-0.0000,0.0000,0.0276,0.9598,0.7559,-55.4656,-4.0451,-11.4094
1008.19,-0.9732,-0.9732,-0.9732,-0.2099,0.0000,-0.0000,0.0000,0.0223,0.9955,0.7632,-55.5859,-4.1298,-11.3487
1011.72,-1.0141,-1.0141,-1.0141,-0.2453,0.0000,-0.0000,0.0000,0.0170,1.0312,0.7688,-55.7063,-4.2150,-11.2883
1015.27,-1.0551,-1.0551,-1.0551,-0.2824,0.0000,-0.0000,0.0000,0.0118,1.0668,0.7727,-55.8266,-4.3009,-11.2284
1018.84,-1.0389,-1.0389,-1.0389,-0.2640,0.0000,-0.0000,0.0000,0.0065,1.0454,0.7749,-55.9470,-4.3040,-11.1689
1022.41,-1.0099,-1.0099,-1.0099,-0.2341,0.0000,-0.0000,0.0000,0.0012,1.0111,0.7758,-56.0674,-4.2882,-11.1097
1026.00,-0.9810,-0.9810,-0.9810,-0.2057,0.0000,-0.0000,0.0000,-0.0041,0.9769,0.7753,-56.1877,-4.2726,-11.0510
1029.60,-0.9524,-0.9524,-0.9524,-0.1788,0.0000,-0.0000,0.0000,-0.0094,0.9430,0.7735,-56.3081,-4.2572,-10.9927
1033.21,-0.9239,-0.9239,-0.9239,-0.1536,0.0000,-0.0000,0.0000,-0.0147,0.9093,0.7704,-56.4285,-4.2420,-10.9348
1036.84,-0.8952,-0.8952,-0.8952,-0.1293,0.0000,-0.0000,0.0000,-0.0199,0.8752,0.7659,-56.5489,-4.2271,-10.8755
1040.48,-0.8651,-0.8651,-0.8651,-0.1050,0.0000,-0.0000,0.0000,-0.0252,0.8399,0.7601,-56.6694,-4.2123,-10.8118
1044.13,-0.8352,-0.8352,-0.8352,-0.0821,0.0000,-0.0000,0.0000,-0.0305,0.8047,0.7531,-56.7898,-4.1977,-10.7485
1047.80,-0.8055,-0.8055,-0.8055,-0.0607,0.0000,-0.0000,0.0000,-0.0358,0.7697,0.7448,-56.9102,-4.1834,-10.6855
1051.47,-0.7760,-0.7760,-0.7760,-0.0407,0.0000,-0.0000,0.0000,-0.0410,0.7349,0.7353,-57.0307,-4.1692,-10.6229
1055.16,-0.7467,-0.7467,-0.7467,-0.0221,0.0000,-0.0000,0.0000,-0.0463,0.7004,0.7246,-57.1511,-4.1552,-10.5607
1058.87,-0.7175,-0.7175,-0.7175,-0.0049,0.0000,-0.0000,0.0000,-0.0516,0.6660,0.7126,-57.2716,-4.1415,-10.4989
1062.58,-0.6886,-0.6886,-0.6886,0.0109,0.0000,-0.0000,0.0000,-0.0568,0.6318,0.6995,-57.3920,-4.1279,-10.4374
1066.31,-0.6599,-0.6599,-0.6599,0.0254,0.0000,-0.0000,0.0000,-0.0621,0.5977,0.6853,-57.5125,-4.1146,-10.3762
1070.05,-0.6313,-0.6313,-0.6313,0.0387,0.0000,-0.0000,0.0000,-0.0674,0.5639,0.6700,-57.6330,-4.1014,-10.3155
1073.81,-0.6029,-0.6029,-0.6029,0.0508,0.0000,-0.0000,0.0000,-0.0726,0.5303,0.6537,-57.7535,-4.0884,-10.2550
1077.58,-0.5846,-0.5846,-0.5846,0.0518,0.0000,-0.0000,0.0000,-0.0779,0.5067,0.6363,-57.8740,-4.0903,-10.1950
1081.36,-0.5867,-0.5867,-0.5867,0.0332,0.0000,-0.0000,0.0000,-0.0832,0.5035,0.6199,-57.9945,-4.1230,-10.1353
1085.15,-0.5889,-0.5889,-0.5889,0.0160,0.0000,-0.0000,0.0000,-0.0884,0.5005,0.6050,-58.1150,-4.1560,-10.0759
1088.96,-0.5913,-0.5913,-0.5913,0.0001,0.0000,-0.0000,0.0000,-0.0937,0.4977,0.5915,-58.2355,-4.1894,-10.0169
1092.78,-0.5939,-0.5939,-0.5939,-0.0145,0.0000,-0.0000,0.0000,-0.0989,0.4949,0.5794,-58.3560,-4.2231,-9.9582
1096.62,-0.5965,-0.5965,-0.5965,-0.0278,0.0000,-0.0000,0.0000,-0.1042,0.4923,0.5687,-58.4766,-4.2572,-9.8999
1100.47,-0.6006,-0.6006,-0.6006,-0.0412,0.0000,-0.0000,0.0000,-0.1095,0.4911,0.5594,-58.5971,-4.2917,-9.8457
1104.33,-0.6054,-0.6054,-0.6054,-0.0539,0.0000,-0.0000,0.0000,-0.1147,0.4907,0.5515,-58.7177,-4.3265,-9.7935
1108.20,-0.6104,-0.6104,-0.6104,-0.0655,0.0000,-0.0000,0.0000,-0.1200,0.4904,0.5449,-58.8382,-4.3616,-9.7417
1112.09,-0.6155,-0.6155,-0.6155,-0.0759,0.0000,-0.0000,0.0000,-0.1252,0.4903,0.5396,-58.9588,-4.3972,-9.6903
1116.00,-0.6208,-0.6208,-0.6208,-0.0851,0.0000,-0.0000,0.0000,-0.1305,0.4903,0.5356,-59.0794,-4.4330,-9.6391
1119.91,-0.6262,-0.6262,-0.6262,-0.0933,0.0000,-0.0000,0.0000,-0.1357,0.4905,0.5329,-59.2000,-4.4692,-9.5884
1123.84,-0.6317,-0.6317,-0.6317,-0.1002,0.0000,-0.0000,0.0000,-0.1409,0.4908,0.5315,-59.3206,-4.5058,-9.5379
1127.79,-0.6374,-0.6374,-0.6374,-0.1060,0.0000,-0.0000,0.0000,-0.1462,0.4912,0.5314,-59.4412,-4.5427,-9.4878
1131.74,-0.6432,-0.6432,-0.6432,-0.1107,0.0000,-0.0000,0.0000,-0.1514,0.4918,0.5325,-59.5618,-4.5800,-9.4379
1135.72,-0.6492,-0.6492,-0.6492,-0.1143,0.0000,-0.0000,0.0000,-0.1567,0.4925,0.5350,-59.6824,-4.6176,-9.3884
1139.70,-0.6553,-0.6553,-0.6553,-0.1167,0.0000,-0.0000,0.0000,-0.1619,0.4934,0.5386,-59.8030,-4.6556,-9.3392
1143.70,-0.6716,-0.6716,-0.6716,-0.1284,0.0000,-0.0000,0.0000,-0.1672,0.5044,0.5431,-59.9236,-4.7100,-9.2903
1147.72,-0.6899,-0.6899,-0.6899,-0.1422,0.0000,-0.0000,0.0000,-0.1724,0.5175,0.5477,-60.0442,-4.7678,-9.2417
1151.74,-0.7082,-0.7082,-0.7082,-0.1560,0.0000,-0.0000,0.0000,-0.1776,0.5306,0.5522,-60.1649,-4.8261,-9.1934
1155.79,-0.7267,-0.7267,-0.7267,-0.1699,0.0000,-0.0000,0.0000,-0.1829,0.5438,0.5568,-60.2855,-4.8847,-9.1454
1159.84,-0.7451,-0.7451,-0.7451,-0.1838,0.0000,-0.0000,0.0000,-0.1881,0.5570,0.5613,-60.4062,-4.9438,-9.0977
1163.91,-0.7631,-0.7631,-0.7631,-0.1972,0.0000,-0.0000,0.0000,-0.1933,0.5697,0.5659,-60.5269,-5.0033,-9.0487
1168.00,-0.7768,-0.7768,-0.7768,-0.2063,0.0000,-0.0000,0.0000,-0.1986,0.5782,0.5705,-60.6475,-5.0632,-8.9891
1172.10,-0.7905,-0.7905,-0.7905,-0.2153,0.0000,-0.0000,0.0000,-0.2038,0.5867,0.5752,-60.7682,-5.1236,-8.9296
1176.21,-0.8041,-0.8041,-0.8041,-0.2241,0.0000,-0.0000,0.0000,-0.2090,0.5950,0.5799,-60.8889,-5.1843,-8.8704
1180.34,-0.8176,-0.8176,-0.8176,-0.2328,0.0000,-0.0000,0.0000,-0.2143,0.6033,0.5848,-61.0096,-5.2454,-8.8114
1184.48,-0.8311,-0.8311,-0.8311,-0.2414,0.0000,-0.0000,0.0000,-0.2195,0.6116,0.5897,-61.1303,-5.3070,-8.7526
1188.64,-0.8444,-0.8444,-0.8444,-0.2498,0.0000,-0.0000,0.0000,-0.2247,0.6197,0.5947,-61.2510,-5.3689,-8.6940
1192.81,-0.8577,-0.8577,-0.8577,-0.2580,0.0000,-0.0000,0.0000,-0.2299,0.6278,0.5997,-61.3717,-5.4313,-8.6355
1196.99,-0.8709,-0.8709,-0.8709,-0.2661,0.0000,-0.0000,0.0000,-0.2352,0.6357,0.6048,-61.4924,-5.4941,-8.5773
1201.19,-0.8840,-0.8840,-0.8840,-0.2741,0.0000,-0.0000,0.0000,-0.2404,0.6436,0.6099,-61.6131,-5.5573,-8.5192
1205.41,-0.8970,-0.8970,-0.8970,-0.2819,0.0000,-0.0000,0.0000,-0.2456,0.6514,0.6151,-61.7338,-5.6208,-8.4613
1209.64,-0.9063,-0.9063,-0.9063,-0.2860,0.0000,-0.0000,0.0000,-0.2508,0.6555,0.6203,-61.8546,-5.6788,-8.4035
1213.89,-0.9091,-0.9091,-0.9091,-0.2839,0.0000,-0.0000,0.0000,-0.2560,0.6531,0.6253,-61.9753,-5.7258,-8.3459
1218.15,-0.9118,-0.9118,-0.9118,-0.2819,0.0000,-0.0000,0.0000,-0.2613,0.6506,0.6299,-62.0961,-5.7731,-8.2884
1222.42,-0.9145,-0.9145,-0.9145,-0.2803,0.0000,-0.0000,0.0000,-0.2665,0.6480,0.6342,-62.2168,-5.8208,-8.2311
1226.71,-0.9171,-0.9171,-0.9171,-0.2789,0.0000,-0.0000,0.0000,-0.2717,0.6454,0.6382,-62.3376,-5.8688,-8.1738
1231.02,-0.9196,-0.9196,-0.9196,-0.2777,0.0000,-0.0000,0.0000,-0.2769,0.6427,0.6419,-62.4583,-5.9172,-8.1167
1235.34,-0.9249,-0.9249,-0.9249,-0.2796,0.0000,-0.0000,0.0000,-0.2821,0.6428,0.6453,-62.5791,-5.9659,-8.0662
1239.67,-0.9325,-0.9325,-0.9325,-0.2843,0.0000,-0.0000,0.0000,-0.2873,0.6452,0.6482,-62.6999,-6.0149,-8.0211
1244.02,-0.9401,-0.9401,-0.9401,-0.2894,0.0000,-0.0000,0.0000,-0.2925,0.6475,0.6507,-62.8207,-6.0642,-7.9761
1248.39,-0.9476,-0.9476,-0.9476,-0.2950,0.0000,-0.0000,0.0000,-0.2978,0.6499,0.6526,-62.9415,-6.1139,-7.9313
1252.77,-0.9552,-0.9552,-0.9552,-0.3010,0.0000,-0.0000,0.0000,-0.3030,0.6522,0.6541,-63.0623,-6.1639,-7.8866
1257.16,-0.9627,-0.9627,-0.9627,-0.3075,0.0000,-0.0000,0.0000,-0.3082,0.6545,0.6552,-63.1831,-6.2142,-7.8420
1261.58,-0.9702,-0.9702,-0.9702,-0.3145,0.0000,-0.0000,0.0000,-0.3134,0.6568,0.6557,-63.3039,-6.2649,-7.7975
1266.00,-0.9776,-0.9776,-0.9776,-0.3219,0.0000,-0.0000,0.0000,-0.3186,0.6590,0.6558,-63.4247,-6.3159,-7.7531
1270.45,-0.9850,-0.9850,-0.9850,-0.3297,0.0000,-0.0000,0.0000,-0.3238,0.6612,0.6553,-63.5455,-6.3671,-7.7088
1274.91,-0.9924,-0.9924,-0.9924,-0.3380,0.0000,-0.0000,0.0000,-0.3290,0.6634,0.6543,-63.6664,-6.4187,-7.6646
1279.38,-0.9997,-0.9997,-0.9997,-0.3468,0.0000,-0.0000,0.0000,-0.3342,0.6655,0.6529,-63.7872,-6.4707,-7.6205
1283.87,-1.0076,-1.0076,-1.0076,-0.3564,0.0000,-0.0000,0.0000,-0.3394,0.6682,0.6511,-63.9080,-6.5241,-7.5765
1288.38,-1.0155,-1.0155,-1.0155,-0.3661,0.0000,-0.0000,0.0000,-0.3446,0.6709,0.6494,-64.0289,-6.5781,-7.5326
1292.90,-1.0233,-1.0233,-1.0233,-0.3756,0.0000,-0.0000,0.0000,-0.3498,0.6735,0.6477,-64.1497,-6.6323,-7.4887
1297.43,-1.0311,-1.0311,-1.0311,-0.3849,0.0000,-0.0000,0.0000,-0.3550,0.6761,0.6461,-64.2706,-6.6869,-7.4449
1301.99,-1.0387,-1.0387,-1.0387,-0.3942,0.0000,-0.0000,0.0000,-0.3602,0.6785,0.6445,-64.3915,-6.7418,-7.4012
1306.56,-1.0463,-1.0463,-1.0463,-0.4034,0.0000,-0.0000,0.0000,-0.3654,0.6809,0.6429,-64.5123,-6.7970,-7.3575
1311.14,-1.0450,-1.0450,-1.0450,-0.4036,0.0000,-0.0000,0.0000,-0.3706,0.6744,0.6414,-64.6332,-6.8525,-7.2959
1315.74,-1.0433,-1.0433,-1.0433,-0.4030,0.0000,-0.0000,0.0000,-0.3758,0.6676,0.6403,-64.7541,-6.9083,-7.2340
1320.36,-1.0414,-1.0414,-1.0414,-0.4019,0.0000,-0.0000,0.0000,-0.3810,0.6604,0.6395,-64.8750,-6.9644,-7.1720
1324.99,-1.0392,-1.0392,-1.0392,-0.4001,0.0000,-0.0000,0.0000,-0.3862,0.6530,0.6390,-64.9959,-7.0208,-7.1101
1329.64,-1.0367,-1.0367,-1.0367,-0.3978,0.0000,-0.0000,0.0000,-0.3914,0.6454,0.6389,-65.1167,-7.0775,-7.0481
1334.31,-1.0340,-1.0340,-1.0340,-0.3949,0.0000,-0.0000,0.0000,-0.3965,0.6375,0.6391,-65.2377,-7.1345,-6.9861
1338.99,-1.0310,-1.0310,-1.0310,-0.3914,0.0000,-0.0000,0.0000,-0.4017,0.6293,0.6396,-65.3586,-7.1918,-6.9241
1343.69,-1.0277,-1.0277,-1.0277,-0.3874,0.0000,-0.0000,0.0000,-0.4069,0.6208,0.6404,-65.4795,-7.2493,-6.8620
1348.41,-1.0242,-1.0242,-1.0242,-0.3827,0.0000,-0.0000,0.0000,-0.4121,0.6121,0.6415,-65.6004,-7.3072,-6.8000
1353.14,-1.0203,-1.0203,-1.0203,-0.3774,0.0000,-0.0000,0.0000,-0.4173,0.6030,0.6429,-65.7213,-7.3654,-6.7379
1357.89,-1.0196,-1.0196,-1.0196,-0.3750,0.0000,-0.0000,0.0000,-0.4225,0.5971,0.6447,-65.8422,-7.4309,-6.6759
1362.65,-1.0243,-1.0243,-1.0243,-0.3776,0.0000,-0.0000,0.0000,-0.4277,0.5966,0.6467,-65.9632,-7.5088,-6.6138
1367.44,-1.0285,-1.0285,-1.0285,-0.3795,0.0000,-0.0000,0.0000,-0.4329,0.5956,0.6490,-66.0841,-7.5870,-6.5517
