freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
404.523,-34.6308,62.5991,-0.2574,188.4466,-39.2921,125.8475,-0.3073,-173.0181
406.958,-34.8355,62.1979,-0.2559,187.7003,-39.0859,125.5024,-0.3010,-173.7579
409.407,-35.0403,61.7996,-0.2545,186.9544,-38.8797,125.1549,-0.2949,-174.4978
411.872,-35.2451,61.4039,-0.2533,186.2089,-38.6736,124.8050,-0.2890,-175.2379
414.351,-35.4501,61.0111,-0.2522,185.4638,-38.4676,124.4527,-0.2832,-175.9782
416.845,-35.6551,60.6210,-0.2512,184.7189,-38.2616,124.0979,-0.2776,-176.7188
419.354,-35.8602,60.2336,-0.2504,183.9743,-38.0557,123.7407,-0.2721,-177.4596
421.878,-36.0654,59.8488,-0.2497,183.2299,-37.8498,123.3810,-0.2669,-178.2008
424.418,-36.2706,59.4668,-0.2492,182.4856,-37.6440,123.0188,-0.2617,-178.9422
426.972,-36.4760,59.0874,-0.2488,181.7415,-37.4383,122.6541,-0.2568,-179.6841
429.542,-36.6814,58.7107,-0.2485,180.9975,-37.2326,122.2869,-0.2519,179.5736
432.128,-36.8869,58.3365,-0.2484,180.2536,-37.0270,121.9171,-0.2473,178.8308
434.729,-37.0924,57.9649,-0.2484,179.5096,-36.8215,121.5447,-0.2427,178.0875
437.346,-37.2981,57.5960,-0.2486,178.7657,-36.6160,121.1697,-0.2383,177.3437
439.978,-37.5037,57.2295,-0.2489,178.0216,-36.4106,120.7921,-0.2341,176.5993
442.627,-37.7095,56.8656,-0.2493,177.2775,-36.2053,120.4119,-0.2299,175.8543
445.291,-37.9153,56.5042,-0.2499,176.5332,-36.0001,120.0290,-0.2259,175.1086
447.971,-38.1212,56.1453,-0.2506,175.7888,-35.7949,119.6434,-0.2220,174.3623
450.668,-38.3272,55.7889,-0.2515,175.0441,-35.5898,119.2552,-0.2183,173.6151
453.380,-38.5332,55.4349,-0.2525,174.2991,-35.3848,118.8642,-0.2146,172.8672
456.109,-38.7392,55.0834,-0.2536,173.5538,-35.1799,118.4704,-0.2111,172.1185
458.855,-38.9453,54.7343,-0.2549,172.8082,-34.9751,118.0739,-0.2077,171.3689
461.617,-39.1515,54.3875,-0.2564,172.0622,-34.7703,117.6747,-0.2044,170.6185
464.395,-39.3577,54.0432,-0.2579,171.3157,-34.5657,117.2726,-0.2013,169.8670
467.191,-39.5640,53.7012,-0.2597,170.5688,-34.3611,116.8677,-0.1982,169.1146
470.003,-39.7704,53.3615,-0.2615,169.8214,-34.1567,116.4599,-0.1952,168.3612
472.832,-39.9768,53.0242,-0.2636,169.0735,-33.9523,116.0493,-0.1924,167.6067
475.678,-40.1832,52.6892,-0.2657,168.3249,-33.7480,115.6357,-0.1896,166.8511
478.541,-40.3897,52.3565,-0.2680,167.5757,-33.5439,115.2193,-0.1869,166.0944
481.421,-40.5962,52.0260,-0.2705,166.8259,-33.3398,114.7999,-0.1844,165.3365
484.319,-40.8028,51.6978,-0.2731,166.0753,-33.1358,114.3776,-0.1819,164.5774
487.234,-41.0094,51.3718,-0.2759,165.3240,-32.9320,113.9522,-0.1795,163.8169
490.167,-41.2161,51.0480,-0.2788,164.5720,-32.7282,113.5239,-0.1772,163.0552
493.118,-41.4228,50.7265,-0.2819,163.8190,-32.5246,113.0925,-0.1750,162.2922
496.086,-41.6296,50.4071,-0.2851,163.0653,-32.3211,112.6581,-0.1729,161.5277
499.072,-41.8363,50.0899,-0.2885,162.3106,-32.1177,112.2206,-0.1709,160.7618
502.076,-42.0432,49.7749,-0.2921,161.5549,-31.9144,111.7801,-0.1689,159.9944
505.098,-42.2501,49.4619,-0.2958,160.7983,-31.7113,111.3364,-0.1670,159.2255
508.138,-42.4570,49.1511,-0.2997,160.0406,-31.5083,110.8895,-0.1652,158.4551
511.197,-42.6639,48.8424,-0.3038,159.2819,-31.3054,110.4395,-0.1635,157.6830
514.274,-42.8709,48.5358,-0.3080,158.5221,-31.1026,109.9863,-0.1619,156.9093
517.370,-43.0779,48.2312,-0.3124,157.7611,-30.9000,109.5298,-0.1603,156.1339
520.484,-43.2850,47.9288,-0.3170,156.9989,-30.6975,109.0702,-0.1588,155.3568
523.617,-43.4921,47.6283,-0.3217,156.2355,-30.4951,108.6072,-0.1574,154.5779
526.768,-43.6992,47.3298,-0.3266,155.4709,-30.2929,108.1410,-0.1560,153.7972
529.939,-43.9064,47.0334,-0.3317,154.7049,-30.0909,107.6715,-0.1547,153.0146
533.129,-44.1135,46.7390,-0.3370,153.9376,-29.8890,107.1986,-0.1535,152.2302
536.338,-44.3208,46.4465,-0.3425,153.1689,-29.6872,106.7224,-0.1523,151.4438
539.566,-44.5280,46.1560,-0.3482,152.3988,-29.4856,106.2428,-0.1512,150.6554
542.814,-44.7353,45.8674,-0.3540,151.6272,-29.2842,105.7598,-0.1501,149.8649
546.082,-44.9426,45.5808,-0.3601,150.8542,-29.0830,105.2733,-0.1491,149.0725
549.369,-45.1499,45.2961,-0.3663,150.0795,-28.8819,104.7834,-0.1482,148.2779
552.675,-45.3573,45.0133,-0.3728,149.3033,-28.6809,104.2901,-0.1473,147.4811
556.002,-45.5647,44.7324,-0.3794,148.5255,-28.4802,103.7932,-0.1465,146.6822
559.349,-45.7721,44.4533,-0.3863,147.7460,-28.2797,103.2927,-0.1458,145.8810
562.716,-45.9796,44.1761,-0.3933,146.9649,-28.0793,102.7888,-0.1450,145.0775
566.103,-46.1870,43.9008,-0.4006,146.1820,-27.8791,102.2812,-0.1444,144.2717
569.510,-46.3945,43.6272,-0.4081,145.3973,-27.6791,101.7700,-0.1438,143.4635
572.938,-46.6020,43.3555,-0.4159,144.6108,-27.4793,101.2553,-0.1432,142.6529
576.387,-46.8096,43.0856,-0.4238,143.8225,-27.2797,100.7368,-0.1427,141.8399
579.856,-47.0171,42.8175,-0.4320,143.0322,-27.0804,100.2147,-0.1422,141.0244
583.347,-47.2247,42.5512,-0.4404,142.2401,-26.8812,99.6889,-0.1418,140.2063
586.858,-47.4323,42.2866,-0.4491,141.4460,-26.6822,99.1593,-0.1414,139.3857
590.390,-47.6400,42.0238,-0.4580,140.6499,-26.4835,98.6260,-0.1411,138.5624
593.944,-47.8476,41.7627,-0.4671,139.8517,-26.2850,98.0890,-0.1408,137.7365
597.519,-48.0553,41.5034,-0.4765,139.0515,-26.0867,97.5481,-0.1405,136.9079
601.116,-48.2630,41.2457,-0.4861,138.2491,-25.8887,97.0034,-0.1403,136.0765
604.734,-48.4707,40.9898,-0.4961,137.4446,-25.6909,96.4549,-0.1401,135.2424
608.374,-48.6784,40.7355,-0.5062,136.6380,-25.4933,95.9025,-0.1400,134.4054
612.036,-48.8861,40.4829,-0.5167,135.8291,-25.2960,95.3462,-0.1399,133.5656
615.720,-49.0939,40.2320,-0.5274,135.0179,-25.0990,94.7860,-0.1398,132.7228
619.426,-49.3017,39.9827,-0.5384,134.2045,-24.9022,94.2218,-0.1398,131.8771
623.155,-49.5095,39.7350,-0.5497,133.3887,-24.7057,93.6537,-0.1398,131.0285
626.906,-49.7173,39.4890,-0.5613,132.5706,-24.5095,93.0816,-0.1398,130.1768
630.679,-49.9251,39.2446,-0.5731,131.7500,-24.3135,92.5055,-0.1399,129.3220
634.475,-50.1330,39.0018,-0.5853,130.9271,-24.1178,91.9253,-0.1400,128.4641
638.294,-50.3408,38.7606,-0.5978,130.1016,-23.9225,91.3411,-0.1401,127.6031
642.136,-50.5487,38.5209,-0.6106,129.2737,-23.7274,90.7528,-0.1403,126.7389
646.002,-50.7566,38.2828,-0.6237,128.4432,-23.5326,90.1604,-0.1405,125.8715
649.890,-50.9645,38.0463,-0.6371,127.6102,-23.3381,89.5639,-0.1407,125.0009
653.802,-51.1724,37.8113,-0.6509,126.7746,-23.1440,88.9633,-0.1409,124.1269
657.737,-51.3804,37.5778,-0.6650,125.9363,-22.9502,88.3585,-0.1412,123.2496
661.696,-51.5883,37.3459,-0.6795,125.0954,-22.7567,87.7495,-0.1414,122.3690
665.679,-51.7963,37.1155,-0.6943,124.2517,-22.5635,87.1363,-0.1417,121.4850
669.686,-52.0042,36.8865,-0.7095,123.4054,-22.3707,86.5188,-0.1421,120.5975
673.717,-52.2122,36.6591,-0.7250,122.5562,-22.1783,85.8972,-0.1424,119.7066
677.772,-52.4202,36.4331,-0.7409,121.7043,-21.9862,85.2712,-0.1428,118.8122
681.852,-52.6282,36.2086,-0.7572,120.8496,-21.7944,84.6410,-0.1432,117.9142
685.956,-52.8363,35.9856,-0.7738,119.9921,-21.6031,84.0065,-0.1436,117.0127
690.085,-53.0443,35.7640,-0.7909,119.1316,-21.4121,83.3677,-0.1440,116.1076
694.239,-53.2523,35.5438,-0.8084,118.2683,-21.2215,82.7245,-0.1444,115.1988
698.418,-53.4604,35.3250,-0.8262,117.4020,-21.0313,82.0770,-0.1449,114.2865
702.622,-53.6684,35.1077,-0.8445,116.5328,-20.8416,81.4251,-0.1453,113.3704
706.851,-53.8765,34.8918,-0.8632,115.6605,-20.6522,80.7688,-0.1458,112.4506
711.106,-54.0846,34.6772,-0.8824,114.7853,-20.4632,80.1081,-0.1463,111.5271
715.386,-54.2927,34.4640,-0.9019,113.9071,-20.2747,79.4430,-0.1468,110.5998
719.692,-54.5008,34.2523,-0.9220,113.0257,-20.0866,78.7735,-0.1473,109.6688
724.024,-54.7089,34.0418,-0.9424,112.1414,-19.8990,78.0995,-0.1478,108.7339
728.382,-54.9171,33.8328,-0.9634,111.2539,-19.7118,77.4211,-0.1483,107.7952
732.766,-55.1252,33.6250,-0.9848,110.3633,-19.5251,76.7382,-0.1489,106.8526
737.177,-55.3333,33.4186,-1.0067,109.4695,-19.3389,76.0509,-0.1494,105.9062
741.614,-55.5415,33.2136,-1.0291,108.5726,-19.1531,75.3590,-0.1500,104.9558
746.078,-55.7496,33.0098,-1.0520,107.6725,-18.9678,74.6627,-0.1505,104.0016
750.569,-55.9578,32.8074,-1.0754,106.7692,-18.7831,73.9618,-0.1511,103.0434
755.087,-56.1660,32.6062,-1.0993,105.8626,-18.5988,73.2564,-0.1516,102.0813
759.632,-56.3742,32.4063,-1.1237,104.9529,-18.4151,72.5465,-0.1522,101.1152
764.204,-56.5823,32.2078,-1.1487,104.0399,-18.2318,71.8321,-0.1527,100.1451
768.804,-56.7905,32.0104,-1.1742,103.1236,-18.0492,71.1132,-0.1533,99.1710
773.432,-56.9988,31.8144,-1.2003,102.2041,-17.8670,70.3897,-0.1539,98.1930
778.088,-57.2070,31.6196,-1.2269,101.2812,-17.6855,69.6617,-0.1544,97.2109
782.771,-57.4152,31.4260,-1.2542,100.3551,-17.5045,68.9291,-0.1550,96.2249
787.483,-57.6234,31.2337,-1.2820,99.4257,-17.3241,68.1920,-0.1555,95.2348
792.223,-57.8316,31.0426,-1.3104,98.4929,-17.1442,67.4503,-0.1561,94.2407
796.991,-58.0399,30.8527,-1.3394,97.5568,-16.9650,66.7041,-0.1566,93.2425
801.789,-58.2481,30.6640,-1.3690,96.6174,-16.7864,65.9534,-0.1571,92.2404
806.615,-58.4564,30.4765,-1.3992,95.6746,-16.6084,65.1981,-0.1576,91.2342
811.470,-58.6646,30.2902,-1.4301,94.7285,-16.4310,64.4383,-0.1582,90.2240
816.354,-58.8729,30.1051,-1.4616,93.7791,-16.2542,63.6740,-0.1587,89.2098
821.268,-59.0812,29.9212,-1.4938,92.8263,-16.0782,62.9051,-0.1591,88.1915
826.212,-59.2894,29.7384,-1.5267,91.8702,-15.9027,62.1318,-0.1596,87.1693
831.185,-59.4977,29.5568,-1.5602,90.9107,-15.7280,61.3539,-0.1601,86.1430
836.188,-59.7060,29.3763,-1.5944,89.9479,-15.5539,60.5716,-0.1605,85.1128
841.221,-59.9143,29.1970,-1.6294,88.9817,-15.3806,59.7847,-0.1610,84.0787
846.285,-60.1226,29.0188,-1.6650,88.0123,-15.2079,58.9934,-0.1614,83.0405
851.379,-60.3309,28.8418,-1.7014,87.0395,-15.0360,58.1977,-0.1618,81.9985
856.503,-60.5392,28.6658,-1.7384,86.0634,-14.8648,57.3975,-0.1622,80.9525
861.659,-60.7475,28.4910,-1.7763,85.0840,-14.6943,56.5929,-0.1626,79.9027
866.845,-60.9558,28.3173,-1.8149,84.1013,-14.5246,55.7840,-0.1629,78.8490
872.063,-61.1641,28.1447,-1.8542,83.1153,-14.3556,54.9706,-0.1632,77.7915
877.312,-61.3725,27.9731,-1.8944,82.1260,-14.1874,54.1529,-0.1635,76.7301
882.593,-61.5808,27.8027,-1.9353,81.1336,-14.0200,53.3309,-0.1638,75.6650
887.906,-61.7891,27.6333,-1.9771,80.1379,-13.8534,52.5046,-0.1641,74.5962
893.250,-61.9974,27.4650,-2.0196,79.1389,-13.6877,51.6740,-0.1643,73.5236
898.627,-62.2058,27.2977,-2.0630,78.1369,-13.5227,50.8391,-0.1645,72.4474
904.036,-62.4141,27.1315,-2.1072,77.1316,-13.3586,50.0001,-0.1647,71.3676
909.477,-62.6225,26.9664,-2.1522,76.1232,-13.1953,49.1569,-0.1649,70.2842
914.952,-62.8308,26.8022,-2.1982,75.1117,-13.0328,48.3095,-0.1650,69.1972
920.459,-63.0392,26.6391,-2.2449,74.0972,-12.8713,47.4580,-0.1651,68.1068
926.000,-63.2475,26.4771,-2.2926,73.0796,-12.7106,46.6025,-0.1652,67.0130
931.573,-63.4559,26.3160,-2.3412,72.0589,-12.5508,45.7429,-0.1652,65.9158
937.181,-63.6643,26.1560,-2.3907,71.0353,-12.3919,44.8794,-0.1652,64.8152
942.822,-63.8726,25.9969,-2.4410,70.0088,-12.2339,44.0119,-0.1652,63.7115
948.497,-64.0810,25.8389,-2.4924,68.9793,-12.0768,43.1405,-0.1652,62.6045
954.206,-64.2894,25.6818,-2.5446,67.9470,-11.9207,42.2652,-0.1651,61.4943
959.950,-64.4978,25.5257,-2.5978,66.9119,-11.7656,41.3862,-0.1650,60.3811
965.728,-64.7061,25.3707,-2.6520,65.8740,-11.6113,40.5034,-0.1649,59.2649
971.541,-64.9145,25.2165,-2.7071,64.8334,-11.4581,39.6169,-0.1647,58.1458
977.389,-65.1229,25.0634,-2.7632,63.7901,-11.3058,38.7267,-0.1645,57.0238
983.272,-65.3313,24.9111,-2.8203,62.7441,-11.1546,37.8330,-0.1642,55.8991
989.191,-65.5397,24.7599,-2.8785,61.6956,-11.0043,36.9357,-0.1639,54.7716
995.145,-65.7481,24.6096,-2.9376,60.6445,-10.8550,36.0350,-0.1636,53.6416
1001.135,-65.9565,24.4602,-2.9978,59.5910,-10.7068,35.1308,-0.1633,52.5090
1007.161,-66.1649,24.3118,-3.0590,58.5351,-10.5596,34.2233,-0.1629,51.3739
1013.223,-66.3733,24.1642,-3.1212,57.4768,-10.4134,33.3126,-0.1625,50.2365
1019.322,-66.5817,24.0176,-3.1845,56.4162,-10.2683,32.3986,-0.1620,49.0968
1025.458,-66.7901,23.8719,-3.2489,55.3534,-10.1243,31.4814,-0.1615,47.9549
1031.630,-66.9985,23.7272,-3.3143,54.2884,-9.9813,30.5612,-0.1610,46.8110
1037.840,-67.2069,23.5833,-3.3808,53.2213,-9.8394,29.6380,-0.1604,45.6651
1044.087,-67.4153,23.4403,-3.4485,52.1522,-9.6986,28.7119,-0.1598,44.5172
1050.371,-67.6237,23.2982,-3.5172,51.0811,-9.5589,27.7829,-0.1591,43.3676
1056.694,-67.8322,23.1570,-3.5870,50.0081,-9.4204,26.8511,-0.1585,42.2163
1063.054,-68.0406,23.0166,-3.6580,48.9333,-9.2829,25.9167,-0.1577,41.0635
1069.453,-68.2490,22.8772,-3.7301,47.8568,-9.1466,24.9796,-0.1570,39.9091
1075.890,-68.4574,22.7385,-3.8033,46.7785,-9.0114,24.0400,-0.1562,38.7534
1082.366,-68.6658,22.6008,-3.8777,45.6987,-8.8773,23.0979,-0.1554,37.5965
1088.881,-68.8743,22.4639,-3.9532,44.6174,-8.7445,22.1535,-0.1545,36.4384
1095.436,-69.0827,22.3279,-4.0299,43.5347,-8.6127,21.2068,-0.1536,35.2793
1102.029,-69.2911,22.1927,-4.1078,42.4506,-8.4822,20.2580,-0.1527,34.1193
1108.663,-69.4996,22.0583,-4.1868,41.3653,-8.3528,19.3070,-0.1517,32.9585
1115.336,-69.7080,21.9248,-4.2671,40.2788,-8.2246,18.3540,-0.1507,31.7970
1122.049,-69.9164,21.7921,-4.3485,39.1911,-8.0975,17.3991,-0.1497,30.6349
1128.803,-70.1249,21.6602,-4.4311,38.1025,-7.9717,16.4423,-0.1486,29.4725
1135.598,-70.3333,21.5291,-4.5149,37.0130,-7.8471,15.4839,-0.1475,28.3097
1142.433,-70.5417,21.3989,-4.5999,35.9227,-7.7237,14.5238,-0.1463,27.1467
1149.310,-70.7502,21.2694,-4.6862,34.8316,-7.6015,13.5622,-0.1452,25.9836
1156.228,-70.9586,21.1407,-4.7736,33.7399,-7.4805,12.5991,-0.1440,24.8206
1163.187,-71.1671,21.0129,-4.8623,32.6476,-7.3607,11.6347,-0.1427,23.6578
1170.189,-71.3755,20.8858,-4.9522,31.5549,-7.2422,10.6691,-0.1415,22.4953
1177.233,-71.5840,20.7595,-5.0433,30.4618,-7.1249,9.7023,-0.1402,21.3332
1184.319,-71.7924,20.6340,-5.1357,29.3685,-7.0088,8.7345,-0.1389,20.1717
1191.447,-72.0009,20.5093,-5.2293,28.2750,-6.8939,7.7657,-0.1375,19.0109
1198.619,-72.2093,20.3853,-5.3241,27.1814,-6.7803,6.7961,-0.1362,17.8508
1205.834,-72.4178,20.2621,-5.4202,26.0879,-6.6680,5.8258,-0.1348,16.6918
1213.092,-72.6262,20.1397,-5.5176,24.9945,-6.5568,4.8548,-0.1334,15.5337
1220.394,-72.8347,20.0180,-5.6162,23.9014,-6.4470,3.8834,-0.1319,14.3769
1227.740,-73.0431,19.8970,-5.7160,22.8085,-6.3384,2.9115,-0.1305,13.2214
1235.130,-73.2516,19.7769,-5.8171,21.7161,-6.2310,1.9393,-0.1290,12.0673
1242.564,-73.4601,19.6574,-5.9194,20.6243,-6.1249,0.9669,-0.1275,10.9148
1250.044,-73.6685,19.5387,-6.0230,379.5330,-6.0200,359.9943,-0.1260,9.7640
1257.568,-73.8770,19.4207,-6.1278,378.4425,-5.9164,359.0218,-0.1244,8.6150
1265.138,-74.0854,19.3034,-6.2339,377.3528,-5.8140,358.0494,-0.1229,7.4680
1272.753,-74.2939,19.1869,-6.3413,376.2641,-5.7129,357.0772,-0.1213,6.3230
1280.414,-74.5024,19.0710,-6.4499,375.1764,-5.6130,356.1053,-0.1197,5.1802
1288.121,-74.7108,18.9559,-6.5597,374.0898,-5.5144,355.1339,-0.1181,4.0397
1295.874,-74.9193,18.8415,-6.6708,373.0044,-5.4170,354.1629,-0.1165,2.9016
1303.675,-75.1278,18.7278,-6.7832,371.9204,-5.3209,353.1926,-0.1149,1.7661
1311.522,-75.3362,18.6148,-6.8967,370.8378,-5.2260,352.2230,-0.1133,0.6332
1319.416,-75.5447,18.5025,-7.0116,369.7567,-5.1324,351.2543,-0.1116,-0.4968
1327.358,-75.7532,18.3908,-7.1276,368.6773,-5.0400,350.2865,-0.1100,-1.6240
1335.348,-75.9616,18.2799,-7.2449,367.5996,-4.9488,349.3197,-0.1083,-2.7482
1343.385,-76.1701,18.1696,-7.3634,366.5237,-4.8588,348.3541,-0.1067,-3.8693
1351.472,-76.3786,18.0600,-7.4832,365.4497,-4.7701,347.3897,-0.1050,-4.9872
1359.606,-76.5870,17.9511,-7.6042,364.3777,-4.6826,346.4266,-0.1034,-6.1017
1367.790,-76.7955,17.8429,-7.7264,363.3079,-4.5963,345.4650,-0.1017,-7.2128
1376.023,-77.0040,17.7353,-7.8498,362.2402,-4.5113,344.5050,-0.1000,-8.3204
1384.306,-77.2125,17.6283,-7.9744,361.1749,-4.4274,343.5465,-0.0984,-9.4243
1392.638,-77.4209,17.5221,-8.1002,360.1119,-4.3447,342.5898,-0.0967,-10.5245
1401.021,-77.6294,17.4164,-8.2272,359.0514,-4.2633,341.6349,-0.0950,-11.6208
1409.454,-77.8379,17.3114,-8.3554,357.9934,-4.1830,340.6820,-0.0934,-12.7132
1417.938,-78.0464,17.2071,-8.4848,356.9381,-4.1039,339.7310,-0.0917,-13.8016
1426.473,-78.2548,17.1034,-8.6153,355.8856,-4.0260,338.7821,-0.0901,-14.8859
1435.059,-78.4633,17.0003,-8.7470,354.8358,-3.9492,337.8355,-0.0884,-15.9660
1443.697,-78.6718,16.8979,-8.8799,353.7890,-3.8736,336.8911,-0.0868,-17.0418
1452.387,-78.8803,16.7961,-9.0139,352.7451,-3.7992,335.9491,-0.0851,-18.1132
1461.129,-79.0888,16.6949,-9.1491,351.7044,-3.7259,335.0095,-0.0835,-19.1801
1469.924,-79.2972,16.5943,-9.2854,350.6668,-3.6537,334.0724,-0.0819,-20.2426
1478.772,-79.5057,16.4944,-9.4229,349.6324,-3.5827,333.1380,-0.0803,-21.3004
1487.673,-79.7142,16.3950,-9.5615,348.6013,-3.5128,332.2063,-0.0787,-22.3535
1496.628,-79.9227,16.2963,-9.7011,347.5736,-3.4440,331.2773,-0.0771,-23.4019
1505.636,-80.1312,16.1981,-9.8419,346.5494,-3.3763,330.3512,-0.0756,-24.4454
1514.699,-80.3396,16.1006,-9.9838,345.5286,-3.3097,329.4281,-0.0740,-25.4840
1523.816,-80.5481,16.0036,-10.1268,344.5115,-3.2441,328.5079,-0.0725,-26.5177
1532.989,-80.7566,15.9073,-10.2708,343.4981,-3.1797,327.5908,-0.0709,-27.5464
1542.216,-80.9651,15.8115,-10.4159,342.4883,-3.1163,326.6768,-0.0694,-28.5700
1551.499,-81.1736,15.7163,-10.5620,341.4824,-3.0540,325.7661,-0.0679,-29.5885
1560.838,-81.3821,15.6217,-10.7092,340.4804,-2.9927,324.8587,-0.0665,-30.6018
1570.233,-81.5905,15.5277,-10.8575,339.4822,-2.9324,323.9545,-0.0650,-31.6098
1579.685,-81.7990,15.4342,-11.0067,338.4881,-2.8732,323.0538,-0.0636,-32.6126
1589.193,-82.0075,15.3413,-11.1570,337.4980,-2.8150,322.1566,-0.0621,-33.6100
1598.759,-82.2160,15.2490,-11.3083,336.5119,-2.7578,321.2629,-0.0607,-34.6020
1608.382,-82.4245,15.1572,-11.4605,335.5301,-2.7015,320.3728,-0.0593,-35.5886
1618.063,-82.6330,15.0660,-11.6138,334.5524,-2.6463,319.4864,-0.0580,-36.5698
1627.803,-82.8415,14.9754,-11.7680,333.5790,-2.5920,318.6036,-0.0566,-37.5454
1637.601,-83.0500,14.8853,-11.9231,332.6099,-2.5387,317.7246,-0.0553,-38.5155
1647.458,-83.2584,14.7957,-12.0793,331.6451,-2.4863,316.8494,-0.0540,-39.4801
1657.375,-83.4669,14.7067,-12.2363,330.6848,-2.4349,315.9780,-0.0527,-40.4390
1667.351,-83.6754,14.6183,-12.3943,329.7289,-2.3844,315.1106,-0.0514,-41.3924
1677.387,-83.8839,14.5304,-12.5532,328.7774,-2.3348,314.2471,-0.0502,-42.3400
1687.484,-84.0924,14.4430,-12.7130,327.8305,-2.2861,313.3875,-0.0489,-43.2820
1697.641,-84.3009,14.3561,-12.8737,326.8882,-2.2383,312.5321,-0.0477,-44.2183
1707.859,-84.5094,14.2698,-13.0352,325.9504,-2.1913,311.6806,-0.0465,-45.1489
1718.139,-84.7179,14.1840,-13.1977,325.0173,-2.1453,310.8333,-0.0454,-46.0738
1728.481,-84.9264,14.0987,-13.3609,324.0888,-2.1001,309.9901,-0.0442,-46.9929
1738.885,-85.1349,14.0139,-13.5251,323.1650,-2.0557,309.1511,-0.0431,-47.9062
1749.352,-85.3433,13.9296,-13.6900,322.2460,-2.0122,308.3164,-0.0420,-48.8138
1759.882,-85.5518,13.8459,-13.8558,321.3317,-1.9695,307.4858,-0.0409,-49.7156
1770.475,-85.7603,13.7627,-14.0224,320.4222,-1.9276,306.6595,-0.0398,-50.6116
1781.132,-85.9688,13.6799,-14.1898,319.5175,-1.8865,305.8376,-0.0388,-51.5018
1791.853,-86.1773,13.5977,-14.3580,318.6176,-1.8462,305.0199,-0.0378,-52.3862
1802.639,-86.3858,13.5160,-14.5269,317.7226,-1.8066,304.2066,-0.0368,-53.2648
1813.489,-86.5943,13.4347,-14.6967,316.8324,-1.7679,303.3977,-0.0358,-54.1375
1824.405,-86.8028,13.3540,-14.8671,315.9471,-1.7298,302.5931,-0.0348,-55.0045
1835.387,-87.0113,13.2737,-15.0383,315.0668,-1.6926,301.7930,-0.0339,-55.8657
1846.434,-87.2198,13.1940,-15.2103,314.1913,-1.6560,300.9973,-0.0330,-56.7211
1857.548,-87.4283,13.1147,-15.3829,313.3208,-1.6202,300.2061,-0.0320,-57.5707
1868.729,-87.6368,13.0359,-15.5563,312.4552,-1.5850,299.4193,-0.0312,-58.4145
1879.978,-87.8453,12.9576,-15.7304,311.5946,-1.5506,298.6370,-0.0303,-59.2525
1891.294,-88.0538,12.8797,-15.9051,310.7389,-1.5169,297.8592,-0.0295,-60.0848
1902.678,-88.2623,12.8023,-16.0805,309.8882,-1.4838,297.0859,-0.0286,-60.9113
1914.131,-88.4708,12.7254,-16.2566,309.0425,-1.4514,296.3171,-0.0278,-61.7321
1925.652,-88.6792,12.6490,-16.4334,308.2018,-1.4196,295.5528,-0.0270,-62.5472
1937.243,-88.8877,12.5730,-16.6107,307.3661,-1.3885,294.7931,-0.0263,-63.3565
1948.904,-89.0962,12.4975,-16.7887,306.5353,-1.3580,294.0379,-0.0255,-64.1601
1960.635,-89.3047,12.4224,-16.9674,305.7096,-1.3281,293.2872,-0.0248,-64.9581
1972.436,-89.5132,12.3478,-17.1466,304.8888,-1.2989,292.5410,-0.0241,-65.7504
1984.309,-89.7217,12.2736,-17.3264,304.0731,-1.2702,291.7994,-0.0234,-66.5370
1996.253,-89.9302,12.1999,-17.5069,303.2623,-1.2421,291.0624,-0.0227,-67.3180
2008.269,-90.1387,12.1267,-17.6879,302.4565,-1.2146,290.3298,-0.0220,-68.0935
2020.357,-90.3472,12.0538,-17.8694,301.6557,-1.1877,289.6019,-0.0214,-68.8633
2032.518,-90.5557,11.9815,-18.0516,300.8599,-1.1613,288.8784,-0.0208,-69.6276
2044.752,-90.7642,11.9095,-18.2342,300.0691,-1.1355,288.1595,-0.0201,-70.3863
2057.060,-90.9727,11.8380,-18.4174,299.2832,-1.1102,287.4452,-0.0195,-71.1396
2069.442,-91.1812,11.7669,-18.6012,298.5023,-1.0855,286.7353,-0.0190,-71.8873
2081.899,-91.3897,11.6963,-18.7854,297.7263,-1.0612,286.0300,-0.0184,-72.6296
2094.430,-91.5982,11.6261,-18.9702,296.9553,-1.0375,285.3292,-0.0178,-73.3665
2107.037,-91.8067,11.5563,-19.1555,296.1892,-1.0143,284.6329,-0.0173,-74.0980
2119.720,-92.0152,11.4869,-19.3412,295.4280,-0.9916,283.9411,-0.0168,-74.8240
2132.479,-92.2237,11.4179,-19.5275,294.6718,-0.9693,283.2538,-0.0163,-75.5448
2145.315,-92.4322,11.3494,-19.7142,293.9204,-0.9475,282.5710,-0.0158,-76.2602
2158.228,-92.6407,11.2813,-19.9014,293.1739,-0.9262,281.8926,-0.0153,-76.9703
2171.219,-92.8492,11.2136,-20.0890,292.4323,-0.9053,281.2187,-0.0148,-77.6752
2184.288,-93.0577,11.1463,-20.2771,291.6955,-0.8849,280.5492,-0.0144,-78.3748
2197.436,-93.2662,11.0794,-20.4656,290.9636,-0.8649,279.8842,-0.0139,-79.0693
2210.663,-93.4747,11.0129,-20.6546,290.2364,-0.8454,279.2236,-0.0135,-79.7585
2223.969,-93.6832,10.9468,-20.8439,289.5141,-0.8263,278.5673,-0.0131,-80.4427
