freq_Hz,woofer_dB,mid_dB,tweeter_dB,sum_dB
910.79,-52.0999,-2.2217,-13.2732,-0.0546
913.99,-52.2200,-2.2697,-13.1822,-0.0722
917.19,-52.3401,-2.3181,-13.0915,-0.0899
920.41,-52.4602,-2.3669,-13.0011,-0.1075
923.64,-52.5803,-2.4162,-12.9204,-0.1273
926.88,-52.7004,-2.4659,-12.8541,-0.1505
930.14,-52.8205,-2.5160,-12.7882,-0.1737
933.40,-52.9406,-2.5666,-12.7227,-0.1972
936.68,-53.0608,-2.6176,-12.6576,-0.2208
939.96,-53.1809,-2.6691,-12.5930,-0.2445
943.26,-53.3011,-2.7210,-12.5287,-0.2684
946.57,-53.4212,-2.7734,-12.4649,-0.2925
949.90,-53.5414,-2.8262,-12.4015,-0.3167
953.23,-53.6616,-2.8795,-12.3385,-0.3410
956.57,-53.7818,-2.9332,-12.2759,-0.3655
959.93,-53.9020,-2.9943,-12.2138,-0.3953
963.30,-54.0222,-3.0718,-12.1521,-0.4370
966.68,-54.1425,-3.1499,-12.0908,-0.4788
970.07,-54.2627,-3.2286,-12.0299,-0.5207
973.48,-54.3829,-3.3078,-11.9695,-0.5626
976.89,-54.5032,-3.3875,-11.9095,-0.6046
980.32,-54.6235,-3.4678,-11.8462,-0.6457
983.76,-54.7437,-3.5486,-11.7826,-0.6865
987.21,-54.8640,-3.6300,-11.7194,-0.7274
990.68,-54.9843,-3.7119,-11.6566,-0.7684
994.16,-55.1046,-3.7944,-11.5942,-0.8093
997.65,-55.2249,-3.8774,-11.5322,-0.8503
1001.15,-55.3452,-3.9610,-11.4706,-0.8912
1004.66,-55.4656,-4.0451,-11.4094,-0.9322
1008.19,-55.5859,-4.1298,-11.3487,-0.9732
1011.72,-55.7063,-4.2150,-11.2883,-1.0141
1015.27,-55.8266,-4.3009,-11.2284,-1.0551
1018.84,-55.9470,-4.3040,-11.1689,-1.0389
1022.41,-56.0674,-4.2882,-11.1097,-1.0099
1026.00,-56.1877,-4.2726,-11.0510,-0.9810
1029.60,-56.3081,-4.2572,-10.9927,-0.9524
1033.21,-56.4285,-4.2420,-10.9348,-0.9239
1036.84,-56.5489,-4.2271,-10.8755,-0.8952
1040.48,-56.6694,-4.2123,-10.8118,-0.8651
1044.13,-56.7898,-4.1977,-10.7485,-0.8352
1047.80,-56.9102,-4.1834,-10.6855,-0.8055
1051.47,-57.0307,-4.1692,-10.6229,-0.7760
1055.16,-57.1511,-4.1552,-10.5607,-0.7467
1058.87,-57.2716,-4.1415,-10.4989,-0.7175
1062.58,-57.3920,-4.1279,-10.4374,-0.6886
1066.31,-57.5125,-4.1146,-10.3762,-0.6599
1070.05,-57.6330,-4.1014,-10.3155,-0.6313
1073.81,-57.7535,-4.0884,-10.2550,-0.6029
1077.58,-57.8740,-4.0903,-10.1950,-0.5846
1081.36,-57.9945,-4.1230,-10.1353,-0.5867
1085.15,-58.1150,-4.1560,-10.0759,-0.5889
1088.96,-58.2355,-4.1894,-10.0169,-0.5913
1092.78,-58.3560,-4.2231,-9.9582,-0.5939
1096.62,-58.4766,-4.2572,-9.8999,-0.5965
1100.47,-58.5971,-4.2917,-9.8457,-0.6006
1104.33,-58.7177,-4.3265,-9.7935,-0.6054
1108.20,-58.8382,-4.3616,-9.7417,-0.6104
1112.09,-58.9588,-4.3972,-9.6903,-0.6155
1116.00,-59.0794,-4.4330,-9.6391,-0.6208
1119.91,-59.2000,-4.4692,-9.5884,-0.6262
1123.84,-59.3206,-4.5058,-9.5379,-0.6317
1127.79,-59.4412,-4.5427,-9.4878,-0.6374
1131.74,-59.5618,-4.5800,-9.4379,-0.6432
1135.72,-59.6824,-4.6176,-9.3884,-0.6492
1139.70,-59.8030,-4.6556,-9.3392,-0.6553
1143.70,-59.9236,-4.7100,-9.2903,-0.6716
1147.72,-60.0442,-4.7678,-9.2417,-0.6899
1151.74,-60.1649,-4.8261,-9.1934,-0.7082
1155.79,-60.2855,-4.8847,-9.1454,-0.7267
1159.84,-60.4062,-4.9438,-9.0977,-0.7451
1163.91,-60.5269,-5.0033,-9.0487,-0.7631
1168.00,-60.6475,-5.0632,-8.9891,-0.7768
1172.10,-60.7682,-5.1236,-8.9296,-0.7905
1176.21,-60.8889,-5.1843,-8.8704,-0.8041
1180.34,-61.0096,-5.2454,-8.8114,-0.8176
1184.48,-61.1303,-5.3070,-8.7526,-0.8311
1188.64,-61.2510,-5.3689,-8.6940,-0.8444
1192.81,-61.3717,-5.4313,-8.6355,-0.8577
1196.99,-61.4924,-5.4941,-8.5773,-0.8709
1201.19,-61.6131,-5.5573,-8.5192,-0.8840
1205.41,-61.7338,-5.6208,-8.4613,-0.8970
1209.64,-61.8546,-5.6788,-8.4035,-0.9063
1213.89,-61.9753,-5.7258,-8.3459,-0.9091
1218.15,-62.0961,-5.7731,-8.2884,-0.9118
1222.42,-62.2168,-5.8208,-8.2311,-0.9145
1226.71,-62.3376,-5.8688,-8.1738,-0.9171
1231.02,-62.4583,-5.9172,-8.1167,-0.9196
1235.34,-62.5791,-5.9659,-8.0662,-0.9249
1239.67,-62.6999,-6.0149,-8.0211,-0.9325
1244.02,-62.8207,-6.0642,-7.9761,-0.9401
1248.39,-62.9415,-6.1139,-7.9313,-0.9476
1252.77,-63.0623,-6.1639,-7.8866,-0.9552
1257.16,-63.1831,-6.2142,-7.8420,-0.9627
1261.58,-63.3039,-6.2649,-7.7975,-0.9702
1266.00,-63.4247,-6.3159,-7.7531,-0.9776
1270.45,-63.5455,-6.3671,-7.7088,-0.9850
1274.91,-63.6664,-6.4187,-7.6646,-0.9924
1279.38,-63.7872,-6.4707,-7.6205,-0.9997
1283.87,-63.9080,-6.5241,-7.5765,-1.0076
1288.38,-64.0289,-6.5781,-7.5326,-1.0155
1292.90,-64.1497,-6.6323,-7.4887,-1.0233
1297.43,-64.2706,-6.6869,-7.4449,-1.0311
1301.99,-64.3915,-6.7418,-7.4012,-1.0387
1306.56,-64.5123,-6.7970,-7.3575,-1.0463
1311.14,-64.6332,-6.8525,-7.2959,-1.0450
1315.74,-64.7541,-6.9083,-7.2340,-1.0433
1320.36,-64.8750,-6.9644,-7.1720,-1.0414
1324.99,-64.9959,-7.0208,-7.1101,-1.0392
1329.64,-65.1167,-7.0775,-7.0481,-1.0367
1334.31,-65.2377,-7.1345,-6.9861,-1.0340
1338.99,-65.3586,-7.1918,-6.9241,-1.0310
1343.69,-65.4795,-7.2493,-6.8620,-1.0277
1348.41,-65.6004,-7.3072,-6.8000,-1.0242
1353.14,-65.7213,-7.3654,-6.7379,-1.0203
1357.89,-65.8422,-7.4309,-6.6759,-1.0196
1362.65,-65.9632,-7.5088,-6.6138,-1.0243
1367.44,-66.0841,-7.5870,-6.5517,-1.0285
1372.24,-66.2051,-7.6655,-6.4897,-1.0323
1377.05,-66.3260,-7.7444,-6.4276,-1.0357
1381.88,-66.4470,-7.8236,-6.3655,-1.0388
1386.73,-66.5679,-7.9032,-6.3158,-1.0481
1391.60,-66.6889,-7.9831,-6.2835,-1.0666
1396.48,-66.8099,-8.0633,-6.2514,-1.0851
1401.38,-66.9308,-8.1438,-6.2194,-1.1034
1406.30,-67.0518,-8.2247,-6.1876,-1.1216
1411.24,-67.1728,-8.3059,-6.1560,-1.1397
1416.19,-67.2938,-8.3875,-6.1245,-1.1576
1421.16,-67.4148,-8.4693,-6.0933,-1.1755
1426.15,-67.5358,-8.5515,-6.0622,-1.1932
1431.15,-67.6568,-8.6340,-6.0314,-1.2108
1436.18,-67.7778,-8.7168,-6.0008,-1.2283
1441.22,-67.8988,-8.8002,-5.9704,-1.2459
1446.27,-68.0198,-8.8840,-5.9403,-1.2634
1451.35,-68.1408,-8.9681,-5.9105,-1.2809
1456.44,-68.2619,-9.0525,-5.8809,-1.2982
1461.55,-68.3829,-9.1372,-5.8517,-1.3155
1466.68,-68.5039,-9.2221,-5.8228,-1.3328
1471.83,-68.6250,-9.3074,-5.7732,-1.3375
1477.00,-68.7460,-9.3930,-5.7201,-1.3395
1482.18,-68.8671,-9.4789,-5.6672,-1.3413
1487.38,-68.9881,-9.5651,-5.6146,-1.3429
1492.60,-69.1092,-9.6516,-5.5623,-1.3443
1497.84,-69.2303,-9.7383,-5.5103,-1.3455
1503.10,-69.3513,-9.8253,-5.4588,-1.3464
1508.37,-69.4724,-9.9127,-5.4075,-1.3472
1513.66,-69.5935,-10.0003,-5.3567,-1.3478
1518.98,-69.7146,-10.0881,-5.3062,-1.3483
1524.31,-69.8356,-10.1811,-5.2562,-1.3503
1529.66,-69.9567,-10.2817,-5.2066,-1.3548
1535.02,-70.0778,-10.3826,-5.1574,-1.3591
1540.41,-70.1989,-10.4838,-5.1087,-1.3632
1545.82,-70.3200,-10.5853,-5.0605,-1.3671
1551.24,-70.4411,-10.6872,-5.0127,-1.3709
1556.69,-70.5622,-10.7893,-4.9638,-1.3735
1562.15,-70.6834,-10.8917,-4.9112,-1.3730
1567.63,-70.8045,-10.9945,-4.8591,-1.3724
1573.13,-70.9256,-11.0975,-4.8074,-1.3716
1578.65,-71.0467,-11.2008,-4.7563,-1.3706
1584.19,-71.1679,-11.3044,-4.7057,-1.3695
1589.75,-71.2890,-11.4084,-4.6556,-1.3683
1595.33,-71.4101,-11.5125,-4.6061,-1.3669
1600.93,-71.5313,-11.6170,-4.5572,-1.3654
1606.55,-71.6524,-11.7218,-4.5087,-1.3638
1612.19,-71.7736,-11.8268,-4.4609,-1.3621
1617.85,-71.8947,-11.9265,-4.4136,-1.3587
1623.52,-72.0159,-12.0258,-4.3669,-1.3550
1629.22,-72.1370,-12.1254,-4.3207,-1.3513
1634.94,-72.2582,-12.2252,-4.2751,-1.3476
1640.68,-72.3794,-12.3253,-4.2301,-1.3439
1646.43,-72.5006,-12.4256,-4.1857,-1.3401
1652.21,-72.6217,-12.5262,-4.1664,-1.3542
1658.01,-72.7429,-12.6270,-4.1583,-1.3760
1663.83,-72.8641,-12.7280,-4.1508,-1.3981
1669.67,-72.9853,-12.8293,-4.1440,-1.4206
1675.53,-73.1065,-12.9308,-4.1379,-1.4433
1681.41,-73.2277,-13.0326,-4.1325,-1.4664
1687.31,-73.3489,-13.1345,-4.1278,-1.4897
1693.23,-73.4701,-13.2367,-4.1237,-1.5134
1699.17,-73.5913,-13.3392,-4.1204,-1.5374
1705.14,-73.7125,-13.4418,-4.1178,-1.5617
1711.12,-73.8337,-13.5373,-4.1158,-1.5845
1717.13,-73.9549,-13.6226,-4.1145,-1.6050
1723.15,-74.0761,-13.7081,-4.1138,-1.6259
1729.20,-74.1974,-13.7938,-4.1139,-1.6472
1735.27,-74.3186,-13.8796,-4.1145,-1.6689
1741.36,-74.4398,-13.9656,-4.1159,-1.6909
1747.47,-74.5610,-14.0517,-4.1145,-1.7108
1753.60,-74.6823,-14.1380,-4.0925,-1.7148
1759.75,-74.8035,-14.2243,-4.0710,-1.7191
1765.93,-74.9248,-14.3109,-4.0501,-1.7235
1772.13,-75.0460,-14.3976,-4.0296,-1.7281
1778.35,-75.1672,-14.4844,-4.0097,-1.7330
1784.59,-75.2885,-14.5713,-3.9903,-1.7380
1790.85,-75.4098,-14.6584,-3.9715,-1.7432
1797.14,-75.5310,-14.7455,-3.9531,-1.7486
1803.44,-75.6523,-14.8329,-3.9352,-1.7542
1809.77,-75.7735,-14.9203,-3.9177,-1.7599
1816.12,-75.8948,-15.0199,-3.9008,-1.7685
1822.50,-76.0161,-15.1204,-3.8843,-1.7773
1828.89,-76.1373,-15.2212,-3.8683,-1.7863
1835.31,-76.2586,-15.3221,-3.8527,-1.7955
1841.75,-76.3799,-15.4231,-3.8376,-1.8047
1848.22,-76.5012,-15.5243,-3.8229,-1.8141
1854.70,-76.6225,-15.6257,-3.8150,-1.8286
1861.21,-76.7438,-15.7272,-3.8126,-1.8473
1867.74,-76.8651,-15.8289,-3.8106,-1.8662
1874.30,-76.9863,-15.9307,-3.8090,-1.8853
1880.87,-77.1076,-16.0327,-3.8079,-1.9046
1887.48,-77.2289,-16.1348,-3.8072,-1.9240
1894.10,-77.3502,-16.2370,-3.8069,-1.9436
1900.75,-77.4715,-16.3394,-3.8071,-1.9634
1907.42,-77.5929,-16.4419,-3.8076,-1.9834
1914.11,-77.7142,-16.5446,-3.8085,-2.0035
1920.83,-77.8355,-16.6475,-3.8099,-2.0238
1927.57,-77.9568,-16.7508,-3.8116,-2.0443
1934.33,-78.0781,-16.8542,-3.8137,-2.0650
1941.12,-78.1994,-16.9578,-3.8162,-2.0858
1947.93,-78.3208,-17.0614,-3.8190,-2.1068
1954.77,-78.4421,-17.1652,-3.8222,-2.1279
1961.63,-78.5634,-17.2692,-3.8257,-2.1491
1968.52,-78.6848,-17.3732,-3.8046,-2.1499
1975.42,-78.8061,-17.4774,-3.7836,-2.1505
1982.36,-78.9274,-17.5817,-3.7629,-2.1510
1989.31,-79.0488,-17.6861,-3.7424,-2.1516
1996.29,-79.1701,-17.7906,-3.7222,-2.1521
2003.30,-79.2915,-17.8952,-3.7021,-2.1525
2010.33,-79.4128,-18.0000,-3.6823,-2.1530
2017.39,-79.5342,-18.1048,-3.6627,-2.1533
2024.47,-79.6555,-18.2098,-3.6433,-2.1537
2031.57,-79.7769,-18.3149,-3.6242,-2.1540
2038.70,-79.8982,-18.4261,-3.6052,-2.1552
2045.85,-80.0196,-18.5377,-3.5864,-2.1563
2053.03,-80.1409,-18.6494,-3.5678,-2.1574
2060.24,-80.2623,-18.7612,-3.5495,-2.1584
2067.47,-80.3837,-18.8731,-3.5312,-2.1593
2074.73,-80.5050,-18.9852,-3.5132,-2.1602
2082.01,-80.6264,-19.0974,-3.4985,-2.1637
2089.31,-80.7478,-19.2097,-3.4883,-2.1708
2096.65,-80.8692,-19.3221,-3.4782,-2.1779
2104.00,-80.9906,-19.4346,-3.4684,-2.1849
2111.39,-81.1119,-19.5473,-3.4587,-2.1919
2118.80,-81.2333,-19.6601,-3.4492,-2.1989
2126.23,-81.3547,-19.7729,-3.4399,-2.2059
2133.69,-81.4761,-19.8859,-3.4307,-2.2128
2141.18,-81.5975,-19.9990,-3.4217,-2.2197
2148.70,-81.7189,-20.1122,-3.4129,-2.2266
2156.24,-81.8403,-20.2339,-3.4043,-2.2344
2163.80,-81.9617,-20.3650,-3.3958,-2.2434
2171.40,-82.0831,-20.4963,-3.3874,-2.2523
2179.02,-82.2045,-20.6278,-3.3792,-2.2611
2186.67,-82.3259,-20.7595,-3.3712,-2.2698
2194.34,-82.4473,-20.8913,-3.3633,-2.2785
2202.04,-82.5687,-21.0233,-3.3556,-2.2870
2209.77,-82.6901,-21.1554,-3.3178,-2.2687
2217.52,-82.8115,-21.2877,-3.2750,-2.2456
2225.31,-82.9329,-21.4202,-3.2321,-2.2222
2233.12,-83.0543,-21.5528,-3.1893,-2.1985
2240.95,-83.1758,-21.6856,-3.1465,-2.1744
2248.82,-83.2972,-21.8185,-3.1037,-2.1501
2256.71,-83.4186,-21.9516,-3.0609,-2.1254
2264.63,-83.5400,-22.0848,-3.0181,-2.1004
2272.58,-83.6615,-22.2182,-2.9752,-2.0750
2280.55,-83.7829,-22.3518,-2.9324,-2.0494
2288.56,-83.9043,-22.4845,-2.8896,-2.0234
2296.59,-84.0258,-22.6173,-2.8467,-1.9970
2304.65,-84.1472,-22.7502,-2.8038,-1.9704
2312.73,-84.2686,-22.8833,-2.7609,-1.9435
2320.85,-84.3901,-23.0165,-2.7180,-1.9162
2329.00,-84.5115,-23.1499,-2.6751,-1.8887
2337.17,-84.6329,-23.2834,-2.6358,-1.8643
2345.37,-84.7544,-23.4171,-2.6061,-1.8483
2353.60,-84.8758,-23.5509,-2.5763,-1.8321
2361.86,-84.9973,-23.6849,-2.5466,-1.8157
2370.15,-85.1187,-23.8190,-2.5169,-1.7991
2378.47,-85.2402,-23.9532,-2.4872,-1.7822
2386.82,-85.3616,-24.0876,-2.4575,-1.7652
2395.19,-85.4831,-24.2221,-2.4278,-1.7480
2403.60,-85.6046,-24.3567,-2.3981,-1.7305
2412.03,-85.7260,-24.4915,-2.3684,-1.7129
2420.50,-85.8475,-24.6347,-2.3387,-1.6957
2428.99,-85.9689,-24.7864,-2.3090,-1.6788
2437.52,-86.0904,-24.9383,-2.2793,-1.6617
2446.07,-86.2119,-25.0905,-2.2496,-1.6443
2454.66,-86.3333,-25.2428,-2.2198,-1.6267
2463.27,-86.4548,-25.3953,-2.1901,-1.6089
2471.91,-86.5763,-25.5480,-2.1604,-1.5909
2480.59,-86.6977,-25.7009,-2.1526,-1.5932
2489.30,-86.8192,-25.8540,-2.1537,-1.6037
2498.03,-86.9407,-26.0073,-2.1549,-1.6141
2506.80,-87.0622,-26.1608,-2.1561,-1.6245
2515.60,-87.1837,-26.3144,-2.1575,-1.6348
2524.42,-87.3051,-26.4683,-2.1589,-1.6451
2533.28,-87.4266,-26.6223,-2.1605,-1.6553
2542.17,-87.5481,-26.7766,-2.1621,-1.6655
2551.09,-87.6696,-26.9310,-2.1638,-1.6756
2560.05,-87.7911,-27.0855,-2.1656,-1.6857
2569.03,-87.9126,-27.2264,-2.1674,-1.6949
2578.05,-88.0341,-27.3675,-2.1694,-1.7042
2587.10,-88.1555,-27.5086,-2.1714,-1.7135
2596.17,-88.2770,-27.6499,-2.1736,-1.7227
2605.29,-88.3985,-27.7914,-2.1758,-1.7319
2614.43,-88.5200,-27.9330,-2.1780,-1.7410
2623.60,-88.6415,-28.0747,-2.1795,-1.7493
2632.81,-88.7630,-28.2165,-2.1757,-1.7525
2642.05,-88.8845,-28.3585,-2.1720,-1.7556
2651.32,-89.0060,-28.5007,-2.1683,-1.7587
2660.63,-89.1275,-28.6429,-2.1647,-1.7618
2669.96,-89.2490,-28.7853,-2.1611,-1.7648
2679.33,-89.3706,-28.9279,-2.1576,-1.7677
2688.74,-89.4921,-29.0706,-2.1541,-1.7706
2698.17,-89.6136,-29.2134,-2.1507,-1.7734
2707.64,-89.7351,-29.3563,-2.1473,-1.7762
2717.14,-89.8566,-29.4956,-2.1440,-1.7788
2726.68,-89.9781,-29.6315,-2.1407,-1.7812
2736.25,-90.0996,-29.7675,-2.1375,-1.7836
2745.85,-90.2211,-29.9036,-2.1343,-1.7860
2755.49,-90.3427,-30.0398,-2.1312,-1.7883
2765.16,-90.4642,-30.1762,-2.1281,-1.7905
2774.86,-90.5857,-30.3126,-2.1250,-1.7927
2784.60,-90.7072,-30.4491,-2.1153,-1.7884
2794.37,-90.8288,-30.5858,-2.1006,-1.7793
2804.18,-90.9503,-30.7225,-2.0858,-1.7700
2814.02,-91.0718,-30.8594,-2.0711,-1.7606
2823.90,-91.1933,-30.9963,-2.0564,-1.7512
2833.81,-91.3149,-31.1334,-2.0417,-1.7416
2843.75,-91.4364,-31.2705,-2.0269,-1.7320
2853.73,-91.5579,-31.4078,-2.0122,-1.7223
2863.75,-91.6795,-31.5452,-1.9975,-1.7125
2873.80,-91.8010,-31.6821,-1.9827,-1.7027
2883.88,-91.9225,-31.8009,-1.9680,-1.6921
2894.00,-92.0441,-31.9198,-1.9532,-1.6815
2904.16,-92.1656,-32.0387,-1.9385,-1.6708
2914.35,-92.2871,-32.1576,-1.9237,-1.6601
2924.58,-92.4087,-32.2766,-1.9089,-1.6493
2934.84,-92.5302,-32.3956,-1.8942,-1.6384
2945.14,-92.6518,-32.5146,-1.8795,-1.6276
2955.48,-92.7733,-32.6337,-1.8889,-1.6401
2965.85,-92.8949,-32.7528,-1.8984,-1.6527
2976.26,-93.0164,-32.8719,-1.9079,-1.6653
2986.70,-93.1379,-32.9911,-1.9175,-1.6779
2997.19,-93.2595,-33.1103,-1.9272,-1.6905
3007.70,-93.3810,-33.2295,-1.9370,-1.7032
3018.26,-93.5026,-33.3488,-1.9468,-1.7159
3028.85,-93.6242,-33.4681,-1.9567,-1.7287
3039.48,-93.7457,-33.5874,-1.9667,-1.7415
3050.15,-93.8673,-33.6972,-1.9767,-1.7541
3060.85,-93.9888,-33.7988,-1.9868,-1.7665
3071.59,-94.1104,-33.9004,-1.9970,-1.7790
3082.37,-94.2319,-34.0020,-2.0073,-1.7915
3093.19,-94.3535,-34.1036,-2.0176,-1.8040
3104.05,-94.4750,-34.2051,-2.0280,-1.8167
3114.94,-94.5966,-34.3066,-2.0385,-1.8293
3125.87,-94.7182,-34.4080,-2.0436,-1.8367
3136.84,-94.8397,-34.5094,-2.0418,-1.8373
3147.85,-94.9613,-34.6108,-2.0400,-1.8378
3158.90,-95.0829,-34.7121,-2.0382,-1.8384
3169.98,-95.2044,-34.8134,-2.0364,-1.8390
3181.11,-95.3260,-34.9147,-2.0347,-1.8395
3192.27,-95.4476,-35.0159,-2.0329,-1.8401
3203.47,-95.5691,-35.1171,-2.0312,-1.8406
3214.72,-95.6907,-35.2182,-2.0296,-1.8412
3226.00,-95.8123,-35.3178,-2.0279,-1.8417
3237.32,-95.9339,-35.3904,-2.0263,-1.8416
3248.68,-96.0554,-35.4629,-2.0247,-1.8416
3260.08,-96.1770,-35.5352,-2.0231,-1.8415
3271.52,-96.2986,-35.6073,-2.0215,-1.8415
3283.00,-96.4202,-35.6794,-2.0200,-1.8414
3294.53,-96.5417,-35.7513,-2.0185,-1.8414
3306.09,-96.6633,-35.8230,-2.0170,-1.8414
3317.69,-96.7849,-35.8946,-2.0155,-1.8414
3329.33,-96.9065,-35.9660,-2.0140,-1.8413
3341.02,-97.0280,-36.0373,-2.0126,-1.8413
3352.74,-97.1496,-36.1084,-2.0112,-1.8413
3364.51,-97.2712,-36.1794,-2.0098,-1.8413
3376.32,-97.3928,-36.2503,-2.0084,-1.8413
3388.17,-97.5144,-36.3209,-2.0071,-1.8413
3400.06,-97.6360,-36.3915,-2.0057,-1.8414
3411.99,-97.7576,-36.4619,-2.0044,-1.8414
3423.96,-97.8791,-36.5370,-2.0031,-1.8415
3435.98,-98.0007,-36.6158,-2.0018,-1.8417
3448.04,-98.1223,-36.6945,-2.0006,-1.8419
3460.14,-98.2439,-36.7730,-1.9993,-1.8421
3472.28,-98.3655,-36.8514,-1.9981,-1.8423
3484.47,-98.4871,-36.9297,-1.9969,-1.8425
3496.69,-98.6087,-37.0079,-1.9957,-1.8427
3508.97,-98.7303,-37.0859,-1.9931,-1.8415
3521.28,-98.8519,-37.1638,-1.9872,-1.8371
3533.64,-98.9735,-37.2415,-1.9814,-1.8326
3546.04,-99.0951,-37.3192,-1.9755,-1.8282
3558.48,-99.2167,-37.3967,-1.9696,-1.8237
3570.97,-99.3383,-37.4741,-1.9638,-1.8192
3583.50,-99.4599,-37.5513,-1.9579,-1.8147
3596.08,-99.5815,-37.6284,-1.9520,-1.8102
3608.70,-99.7031,-37.7053,-1.9462,-1.8057
3621.36,-99.8247,-37.7855,-1.9403,-1.8012
3634.07,-99.9463,-37.9060,-1.9344,-1.7973
3646.83,-100.0679,-38.0265,-1.9285,-1.7934
3659.63,-100.1895,-38.1470,-1.9226,-1.7894
3672.47,-100.3111,-38.2675,-1.9167,-1.7854
3685.36,-100.4327,-38.3880,-1.9109,-1.7814
3698.29,-100.5543,-38.5086,-1.9050,-1.7774
3711.27,-100.6759,-38.6291,-1.8991,-1.7733
3724.29,-100.7975,-38.7497,-1.9002,-1.7762
3737.36,-100.9191,-38.8703,-1.9040,-1.7816
3750.48,-101.0407,-38.9909,-1.9078,-1.7870
3763.64,-101.1623,-39.1115,-1.9117,-1.7925
3776.85,-101.2839,-39.2322,-1.9155,-1.7979
3790.10,-101.4056,-39.3528,-1.9195,-1.8034
3803.41,-101.5272,-39.4735,-1.9234,-1.8089
3816.75,-101.6488,-39.5941,-1.9274,-1.8144
3830.15,-101.7704,-39.7148,-1.9314,-1.8199
3843.59,-101.8920,-39.8425,-1.9354,-1.8255
3857.08,-102.0136,-39.9750,-1.9394,-1.8311
3870.61,-102.1352,-40.1076,-1.9435,-1.8368
3884.20,-102.2569,-40.2402,-1.9476,-1.8424
3897.83,-102.3785,-40.3729,-1.9518,-1.8481
3911.51,-102.5001,-40.5057,-1.9559,-1.8538
3925.24,-102.6217,-40.6385,-1.9601,-1.8595
3939.01,-102.7433,-40.7713,-1.9588,-1.8598
3952.84,-102.8649,-40.9043,-1.9282,-1.8309
3966.71,-102.9866,-41.0372,-1.8974,-1.8019
3980.63,-103.1082,-41.1703,-1.8665,-1.7728
3994.60,-103.2298,-41.3033,-1.8355,-1.7436
4008.62,-103.3514,-41.4365,-1.8044,-1.7142
4022.68,-103.4731,-41.5697,-1.7732,-1.6847
4036.80,-103.5947,-41.7029,-1.7420,-1.6551
4050.97,-103.7163,-41.8362,-1.7106,-1.6253
4065.19,-103.8379,-41.9695,-1.6791,-1.5955
4079.45,-103.9596,-42.1022,-1.6476,-1.5654
4093.77,-104.0812,-42.2349,-1.6159,-1.5353
4108.14,-104.2028,-42.3677,-1.5841,-1.5050
4122.55,-104.3244,-42.5006,-1.5522,-1.4747
4137.02,-104.4461,-42.6335,-1.5203,-1.4441
4151.54,-104.5677,-42.7664,-1.4882,-1.4135
4166.11,-104.6893,-42.8994,-1.4560,-1.3827
4180.73,-104.8109,-43.0325,-1.4189,-1.3471
4195.40,-104.9326,-43.1656,-1.3784,-1.3079
4210.12,-105.0542,-43.2988,-1.3376,-1.2685
4224.90,-105.1758,-43.4320,-1.2968,-1.2291
4239.73,-105.2975,-43.5653,-1.2558,-1.1894
4254.61,-105.4191,-43.6986,-1.2147,-1.1496
4269.54,-105.5407,-43.8320,-1.1734,-1.1096
4284.52,-105.6624,-43.9654,-1.1320,-1.0695
4299.56,-105.7840,-44.0989,-1.0905,-1.0292
4314.65,-105.9056,-44.2356,-1.0488,-0.9888
4329.79,-106.0273,-44.3744,-1.0070,-0.9482
4344.98,-106.1489,-44.5132,-0.9651,-0.9075
4360.23,-106.2706,-44.6522,-0.9230,-0.8666
4375.53,-106.3922,-44.7912,-0.8808,-0.8255
4390.89,-106.5138,-44.9302,-0.8384,-0.7843
4406.30,-106.6355,-45.0694,-0.7959,-0.7429
4421.76,-106.7571,-45.2086,-0.7544,-0.7025
4437.28,-106.8787,-45.3479,-0.7709,-0.7198
4452.85,-107.0004,-45.4872,-0.7876,-0.7371
4468.48,-107.1220,-45.6267,-0.8043,-0.7545
4484.16,-107.2437,-45.7662,-0.8210,-0.7720
4499.90,-107.3653,-45.9057,-0.8379,-0.7895
4515.69,-107.4870,-46.0454,-0.8548,-0.8071
4531.54,-107.6086,-46.1851,-0.8717,-0.8247
4547.44,-107.7302,-46.3249,-0.8888,-0.8424
4563.40,-107.8519,-46.4646,-0.9059,-0.8601
4579.41,-107.9735,-46.6035,-0.9230,-0.8780
4595.49,-108.0952,-46.7425,-0.9403,-0.8958
4611.61,-108.2168,-46.8815,-0.9576,-0.9137
4627.80,-108.3385,-47.0206,-0.9749,-0.9317
4644.04,-108.4601,-47.1597,-0.9924,-0.9497
4660.34,-108.5818,-47.2989,-1.0099,-0.9678
4676.69,-108.7034,-47.4382,-1.0275,-0.9860
4693.10,-108.8251,-47.5776,-1.0397,-0.9988
4709.57,-108.9467,-47.7170,-1.0452,-1.0049
4726.10,-109.0683,-47.8565,-1.0507,-1.0111
4742.69,-109.1900,-47.9961,-1.0563,-1.0173
4759.33,-109.3116,-48.1357,-1.0619,-1.0235
4776.03,-109.4333,-48.2755,-1.0675,-1.0297
4792.80,-109.5549,-48.4152,-1.0731,-1.0359
4809.61,-109.6766,-48.5551,-1.0788,-1.0421
4826.49,-109.7983,-48.6950,-1.0845,-1.0484
4843.43,-109.9199,-48.8419,-1.0902,-1.0547
4860.43,-110.0416,-48.9927,-1.0960,-1.0610
4877.49,-110.1632,-49.1437,-1.1018,-1.0674
4894.60,-110.2849,-49.2947,-1.1076,-1.0738
4911.78,-110.4065,-49.4459,-1.1134,-1.0801
