freq_Hz,woofer_dB,mid_dB,tweeter_raw_dB,tweeter_trimmed_dB,system_sum_raw_dB,system_sum_matched_dB
7190.917,-49.4555,28.9021,94.9634,87.9634,94.9677,87.9731
7219.387,-49.5928,28.7650,94.9639,87.9639,94.9681,87.9734
7247.969,-49.7301,28.6278,94.9643,87.9643,94.9685,87.9737
7276.665,-49.8674,28.4906,94.9647,87.9647,94.9689,87.9740
7305.474,-50.0046,28.3535,94.9652,87.9652,94.9692,87.9743
7334.398,-50.1419,28.2163,94.9656,87.9656,94.9696,87.9745
7363.436,-50.2792,28.0791,94.9660,87.9660,94.9700,87.9748
7392.588,-50.4165,27.9420,94.9664,87.9664,94.9703,87.9751
7421.857,-50.5538,27.8048,94.9669,87.9669,94.9707,87.9754
7451.241,-50.6910,27.6676,94.9673,87.9673,94.9710,87.9756
7480.741,-50.8283,27.5305,94.9677,87.9677,94.9714,87.9759
7510.359,-50.9656,27.3933,94.9681,87.9681,94.9717,87.9762
7540.093,-51.1029,27.2561,94.9685,87.9685,94.9720,87.9765
7569.945,-51.2402,27.1189,94.9688,87.9688,94.9724,87.9767
7599.916,-51.3775,26.9817,94.9692,87.9692,94.9727,87.9770
7630.005,-51.5147,26.8446,94.9696,87.9696,94.9730,87.9772
7660.213,-51.6520,26.7074,94.9700,87.9700,94.9733,87.9775
7690.541,-51.7893,26.5702,94.9703,87.9703,94.9736,87.9777
7720.989,-51.9266,26.4330,94.9707,87.9707,94.9740,87.9780
7751.557,-52.0639,26.2958,94.9711,87.9711,94.9743,87.9782
7782.247,-52.2012,26.1586,94.9714,87.9714,94.9746,87.9785
7813.058,-52.3384,26.0214,94.9718,87.9718,94.9749,87.9787
7843.991,-52.4757,25.8842,94.9721,87.9721,94.9752,87.9789
7875.046,-52.6130,25.7470,94.9725,87.9725,94.9755,87.9792
7906.225,-52.7503,25.6098,94.9728,87.9728,94.9757,87.9794
7937.527,-52.8876,25.4726,94.9731,87.9731,94.9760,87.9796
7968.952,-53.0248,25.3354,94.9734,87.9734,94.9763,87.9799
8000.502,-53.1621,25.1982,94.9738,87.9738,94.9766,87.9801
8032.178,-53.2994,25.0610,94.9741,87.9741,94.9769,87.9803
8063.978,-53.4367,24.9238,94.9744,87.9744,94.9771,87.9805
8095.904,-53.5740,24.7866,94.9747,87.9747,94.9774,87.9807
8127.957,-53.7113,24.6494,94.9750,87.9750,94.9777,87.9810
8160.137,-53.8485,24.5122,94.9753,87.9753,94.9779,87.9812
8192.444,-53.9858,24.3750,94.9756,87.9756,94.9782,87.9814
8224.879,-54.1231,24.2378,94.9759,87.9759,94.9785,87.9816
8257.443,-54.2604,24.1006,94.9762,87.9762,94.9787,87.9818
8290.135,-54.3977,23.9634,94.9765,87.9765,94.9790,87.9820
8322.957,-54.5350,23.8262,94.9768,87.9768,94.9792,87.9822
8355.908,-54.6722,23.6890,94.9771,87.9771,94.9795,87.9824
8388.991,-54.8095,23.5517,94.9774,87.9774,94.9797,87.9826
8422.204,-54.9468,23.4145,94.9776,87.9776,94.9799,87.9828
8455.548,-55.0841,23.2773,94.9779,87.9779,94.9802,87.9830
8489.025,-55.2214,23.1401,94.9782,87.9782,94.9804,87.9832
8522.634,-55.3587,23.0029,94.9784,87.9784,94.9806,87.9833
8556.377,-55.4959,22.8657,94.9787,87.9787,94.9809,87.9835
8590.252,-55.6332,22.7284,94.9790,87.9790,94.9811,87.9837
8624.262,-55.7705,22.5912,94.9792,87.9792,94.9813,87.9839
8658.407,-55.9078,22.4540,94.9795,87.9795,94.9815,87.9841
8692.687,-56.0451,22.3168,94.9797,87.9797,94.9817,87.9843
8727.102,-56.1823,22.1795,94.9800,87.9800,94.9820,87.9844
8761.654,-56.3196,22.0423,94.9802,87.9802,94.9822,87.9846
8796.343,-56.4569,21.9051,94.9805,87.9805,94.9824,87.9848
8831.169,-56.5942,21.7679,94.9807,87.9807,94.9826,87.9849
8866.133,-56.7315,21.6306,94.9809,87.9809,94.9828,87.9851
8901.235,-56.8688,21.4934,94.9812,87.9812,94.9830,87.9853
8936.476,-57.0060,21.3562,94.9814,87.9814,94.9832,87.9854
8971.857,-57.1433,21.2189,94.9816,87.9816,94.9834,87.9856
9007.378,-57.2806,21.0817,94.9818,87.9818,94.9836,87.9858
9043.039,-57.4179,20.9445,94.9821,87.9821,94.9838,87.9859
9078.842,-57.5552,20.8072,94.9823,87.9823,94.9840,87.9861
9114.786,-57.6925,20.6700,94.9825,87.9825,94.9842,87.9862
9150.873,-57.8297,20.5328,94.9827,87.9827,94.9844,87.9864
9187.102,-57.9670,20.3955,94.9829,87.9829,94.9845,87.9865
9223.475,-58.1043,20.2583,94.9831,87.9831,94.9847,87.9867
9259.992,-58.2416,20.1211,94.9833,87.9833,94.9849,87.9868
9296.654,-58.3789,19.9838,94.9835,87.9835,94.9851,87.9870
9333.461,-58.5162,19.8466,94.9837,87.9837,94.9852,87.9871
9370.413,-58.6534,19.7094,94.9839,87.9839,94.9854,87.9873
9407.512,-58.7907,19.5721,94.9841,87.9841,94.9856,87.9874
9444.757,-58.9280,19.4349,94.9843,87.9843,94.9858,87.9876
9482.151,-59.0653,19.2976,94.9845,87.9845,94.9859,87.9877
9519.692,-59.2026,19.1604,94.9847,87.9847,94.9861,87.9878
9557.381,-59.3398,19.0231,94.9849,87.9849,94.9863,87.9880
9595.220,-59.4771,18.8859,94.9851,87.9851,94.9864,87.9881
9633.209,-59.6144,18.7487,94.9852,87.9852,94.9866,87.9882
9671.348,-59.7517,18.6114,94.9854,87.9854,94.9867,87.9884
9709.639,-59.8890,18.4742,94.9856,87.9856,94.9869,87.9885
9748.080,-60.0263,18.3369,94.9858,87.9858,94.9870,87.9886
9786.674,-60.1635,18.1997,94.9859,87.9859,94.9872,87.9888
9825.421,-60.3008,18.0624,94.9861,87.9861,94.9873,87.9889
9864.321,-60.4381,17.9252,94.9863,87.9863,94.9875,87.9890
9903.376,-60.5754,17.7879,94.9864,87.9864,94.9876,87.9891
9942.584,-60.7127,17.6507,94.9866,87.9866,94.9878,87.9892
9981.948,-60.8500,17.5134,94.9868,87.9868,94.9879,87.9894
10021.468,-60.9872,17.3762,94.9869,87.9869,94.9881,87.9895
10061.145,-61.1245,17.2389,94.9871,87.9871,94.9882,87.9896
10100.978,-61.2618,17.1017,94.9872,87.9872,94.9883,87.9897
10140.969,-61.3991,16.9644,94.9874,87.9874,94.9885,87.9898
10181.119,-61.5364,16.8272,94.9875,87.9875,94.9886,87.9900
10221.427,-61.6737,16.6899,94.9877,87.9877,94.9888,87.9901
10261.895,-61.8109,16.5527,94.9878,87.9878,94.9889,87.9902
10302.524,-61.9482,16.4154,94.9880,87.9880,94.9890,87.9903
10343.313,-62.0855,16.2782,94.9881,87.9881,94.9891,87.9904
10384.263,-62.2228,16.1409,94.9883,87.9883,94.9893,87.9905
10425.376,-62.3601,16.0037,94.9884,87.9884,94.9894,87.9906
10466.652,-62.4973,15.8664,94.9886,87.9886,94.9895,87.9907
10508.090,-62.6346,15.7292,94.9887,87.9887,94.9896,87.9908
10549.693,-62.7719,15.5919,94.9888,87.9888,94.9898,87.9909
10591.461,-62.9092,15.4546,94.9890,87.9890,94.9899,87.9910
10633.394,-63.0465,15.3174,94.9891,87.9891,94.9900,87.9911
10675.493,-63.1838,15.1801,94.9892,87.9892,94.9901,87.9912
10717.759,-63.3210,15.0429,94.9894,87.9894,94.9902,87.9913
10760.192,-63.4583,14.9056,94.9895,87.9895,94.9904,87.9914
10802.793,-63.5956,14.7684,94.9896,87.9896,94.9905,87.9915
10845.563,-63.7329,14.6311,94.9897,87.9897,94.9906,87.9916
10888.502,-63.8702,14.4938,94.9899,87.9899,94.9907,87.9917
10931.611,-64.0075,14.3566,94.9900,87.9900,94.9908,87.9918
10974.891,-64.1447,14.2193,94.9901,87.9901,94.9909,87.9919
11018.342,-64.2820,14.0821,94.9902,87.9902,94.9910,87.9920
11061.965,-64.4193,13.9448,94.9903,87.9903,94.9911,87.9921
11105.761,-64.5566,13.8075,94.9905,87.9905,94.9912,87.9922
11149.730,-64.6939,13.6703,94.9906,87.9906,94.9913,87.9922
11193.873,-64.8312,13.5330,94.9907,87.9907,94.9914,87.9923
11238.191,-64.9684,13.3958,94.9908,87.9908,94.9915,87.9924
11282.685,-65.1057,13.2585,94.9909,87.9909,94.9916,87.9925
11327.355,-65.2430,13.1212,94.9910,87.9910,94.9917,87.9926
11372.201,-65.3803,12.9840,94.9911,87.9911,94.9918,87.9927
11417.225,-65.5176,12.8467,94.9912,87.9912,94.9919,87.9928
11462.428,-65.6549,12.7094,94.9913,87.9913,94.9920,87.9928
11507.809,-65.7921,12.5722,94.9914,87.9914,94.9921,87.9929
11553.370,-65.9294,12.4349,94.9915,87.9915,94.9922,87.9930
11599.111,-66.0667,12.2977,94.9916,87.9916,94.9923,87.9931
11645.034,-66.2040,12.1604,94.9917,87.9917,94.9924,87.9931
11691.138,-66.3413,12.0231,94.9918,87.9918,94.9925,87.9932
11737.425,-66.4785,11.8859,94.9919,87.9919,94.9926,87.9933
11783.895,-66.6158,11.7486,94.9920,87.9920,94.9926,87.9934
11830.549,-66.7531,11.6113,94.9921,87.9921,94.9927,87.9935
11877.388,-66.8904,11.4741,94.9922,87.9922,94.9928,87.9935
11924.412,-67.0277,11.3368,94.9923,87.9923,94.9929,87.9936
11971.623,-67.1650,11.1995,94.9924,87.9924,94.9930,87.9937
12019.020,-67.3022,11.0623,94.9925,87.9925,94.9931,87.9937
12066.605,-67.4395,10.9250,94.9926,87.9926,94.9931,87.9938
12114.378,-67.5768,10.7877,94.9927,87.9927,94.9932,87.9939
12162.341,-67.7141,10.6505,94.9928,87.9928,94.9933,87.9939
12210.493,-67.8514,10.5132,94.9929,87.9929,94.9934,87.9940
12258.836,-67.9887,10.3759,94.9929,87.9929,94.9935,87.9941
12307.370,-68.1259,10.2387,94.9930,87.9930,94.9935,87.9942
12356.097,-68.2632,10.1014,94.9931,87.9931,94.9936,87.9942
12405.017,-68.4005,9.9641,94.9932,87.9932,94.9937,87.9943
12454.130,-68.5378,9.8268,94.9933,87.9933,94.9938,87.9943
12503.437,-68.6751,9.6896,94.9934,87.9934,94.9938,87.9944
12552.940,-68.8124,9.5523,94.9934,87.9934,94.9939,87.9945
12602.639,-68.9496,9.4150,94.9935,87.9935,94.9940,87.9945
12652.535,-69.0869,9.2778,94.9936,87.9936,94.9940,87.9946
12702.628,-69.2242,9.1405,94.9937,87.9937,94.9941,87.9947
12752.919,-69.3615,9.0032,94.9937,87.9937,94.9942,87.9947
12803.410,-69.4988,8.8660,94.9938,87.9938,94.9942,87.9948
12854.100,-69.6361,8.7287,94.9939,87.9939,94.9943,87.9948
12904.991,-69.7733,8.5914,94.9940,87.9940,94.9944,87.9949
12956.084,-69.9106,8.4541,94.9940,87.9940,94.9944,87.9950
13007.379,-70.0479,8.3169,94.9941,87.9941,94.9945,87.9950
13058.877,-70.1852,8.1796,94.9942,87.9942,94.9946,87.9951
13110.579,-70.3225,8.0423,94.9942,87.9942,94.9946,87.9951
13162.485,-70.4597,7.9051,94.9943,87.9943,94.9947,87.9952
13214.597,-70.5970,7.7678,94.9944,87.9944,94.9948,87.9952
13266.916,-70.7343,7.6305,94.9944,87.9944,94.9948,87.9953
13319.441,-70.8716,7.4932,94.9945,87.9945,94.9949,87.9953
13372.175,-71.0089,7.3560,94.9946,87.9946,94.9949,87.9954
13425.117,-71.1462,7.2187,94.9946,87.9946,94.9950,87.9954
13478.269,-71.2834,7.0814,94.9947,87.9947,94.9951,87.9955
13531.631,-71.4207,6.9442,94.9948,87.9948,94.9951,87.9955
13585.205,-71.5580,6.8069,94.9948,87.9948,94.9952,87.9956
13638.991,-71.6953,6.6696,94.9949,87.9949,94.9952,87.9956
13692.989,-71.8326,6.5323,94.9950,87.9950,94.9953,87.9957
13747.202,-71.9699,6.3951,94.9950,87.9950,94.9953,87.9957
13801.629,-72.1071,6.2578,94.9951,87.9951,94.9954,87.9958
13856.271,-72.2444,6.1205,94.9951,87.9951,94.9954,87.9958
13911.130,-72.3817,5.9832,94.9952,87.9952,94.9955,87.9959
13966.206,-72.5190,5.8460,94.9953,87.9953,94.9956,87.9959
14021.500,-72.6563,5.7087,94.9953,87.9953,94.9956,87.9960
14077.013,-72.7936,5.5714,94.9954,87.9954,94.9957,87.9960
14132.746,-72.9308,5.4341,94.9954,87.9954,94.9957,87.9961
14188.700,-73.0681,5.2969,94.9955,87.9955,94.9958,87.9961
14244.875,-73.2054,5.1596,94.9955,87.9955,94.9958,87.9962
14301.272,-73.3427,5.0223,94.9956,87.9956,94.9959,87.9962
14357.893,-73.4800,4.8850,94.9956,87.9956,94.9959,87.9962
14414.738,-73.6173,4.7478,94.9957,87.9957,94.9960,87.9963
14471.808,-73.7545,4.6105,94.9957,87.9957,94.9960,87.9963
14529.104,-73.8918,4.4732,94.9958,87.9958,94.9960,87.9964
14586.626,-74.0291,4.3359,94.9958,87.9958,94.9961,87.9964
14644.377,-74.1664,4.1987,94.9959,87.9959,94.9961,87.9964
14702.356,-74.3037,4.0614,94.9959,87.9959,94.9962,87.9965
14760.564,-74.4410,3.9241,94.9960,87.9960,94.9962,87.9965
14819.004,-74.5782,3.7868,94.9960,87.9960,94.9963,87.9966
14877.674,-74.7155,3.6496,94.9961,87.9961,94.9963,87.9966
14936.577,-74.8528,3.5123,94.9961,87.9961,94.9964,87.9966
14995.713,-74.9901,3.3750,94.9962,87.9962,94.9964,87.9967
15055.083,-75.1274,3.2377,94.9962,87.9962,94.9964,87.9967
15114.688,-75.2646,3.1005,94.9963,87.9963,94.9965,87.9968
15174.529,-75.4019,2.9632,94.9963,87.9963,94.9965,87.9968
15234.607,-75.5392,2.8259,94.9963,87.9963,94.9966,87.9968
15294.923,-75.6765,2.6886,94.9964,87.9964,94.9966,87.9969
15355.478,-75.8138,2.5514,94.9964,87.9964,94.9966,87.9969
15416.272,-75.9511,2.4141,94.9965,87.9965,94.9967,87.9969
15477.307,-76.0883,2.2768,94.9965,87.9965,94.9967,87.9970
15538.584,-76.2256,2.1395,94.9966,87.9966,94.9968,87.9970
15600.104,-76.3629,2.0022,94.9966,87.9966,94.9968,87.9970
15661.866,-76.5002,1.8650,94.9966,87.9966,94.9968,87.9971
15723.874,-76.6375,1.7277,94.9967,87.9967,94.9969,87.9971
15786.127,-76.7748,1.5904,94.9967,87.9967,94.9969,87.9971
15848.626,-76.9120,1.4531,94.9968,87.9968,94.9969,87.9972
15911.373,-77.0493,1.3159,94.9968,87.9968,94.9970,87.9972
15974.369,-77.1866,1.1786,94.9968,87.9968,94.9970,87.9972
16037.613,-77.3239,1.0413,94.9969,87.9969,94.9970,87.9973
16101.108,-77.4612,0.9040,94.9969,87.9969,94.9971,87.9973
16164.855,-77.5985,0.7667,94.9969,87.9969,94.9971,87.9973
16228.854,-77.7357,0.6295,94.9970,87.9970,94.9971,87.9974
16293.106,-77.8730,0.4922,94.9970,87.9970,94.9972,87.9974
16357.613,-78.0103,0.3549,94.9971,87.9971,94.9972,87.9974
16422.375,-78.1476,0.2176,94.9971,87.9971,94.9972,87.9974
16487.393,-78.2849,0.0804,94.9971,87.9971,94.9973,87.9975
16552.669,-78.4222,-0.0569,94.9972,87.9972,94.9973,87.9975
16618.203,-78.5594,-0.1942,94.9972,87.9972,94.9973,87.9975
16683.997,-78.6967,-0.3315,94.9972,87.9972,94.9974,87.9976
16750.051,-78.8340,-0.4688,94.9973,87.9973,94.9974,87.9976
16816.367,-78.9713,-0.6060,94.9973,87.9973,94.9974,87.9976
16882.945,-79.1086,-0.7433,94.9973,87.9973,94.9975,87.9976
16949.787,-79.2459,-0.8806,94.9974,87.9974,94.9975,87.9977
17016.894,-79.3831,-1.0179,94.9974,87.9974,94.9975,87.9977
17084.266,-79.5204,-1.1552,94.9974,87.9974,94.9976,87.9977
17151.905,-79.6577,-1.2924,94.9974,87.9974,94.9976,87.9977
17219.812,-79.7950,-1.4297,94.9975,87.9975,94.9976,87.9978
17287.987,-79.9323,-1.5670,94.9975,87.9975,94.9976,87.9978
17356.433,-80.0695,-1.7043,94.9975,87.9975,94.9977,87.9978
17425.149,-80.2068,-1.8415,94.9976,87.9976,94.9977,87.9978
17494.138,-80.3441,-1.9788,94.9976,87.9976,94.9977,87.9979
17563.400,-80.4814,-2.1161,94.9976,87.9976,94.9977,87.9979
17632.936,-80.6187,-2.2534,94.9976,87.9976,94.9978,87.9979
17702.747,-80.7560,-2.3907,94.9977,87.9977,94.9978,87.9979
17772.834,-80.8932,-2.5279,94.9977,87.9977,94.9978,87.9980
17843.199,-81.0305,-2.6652,94.9977,87.9977,94.9978,87.9980
17913.843,-81.1678,-2.8025,94.9978,87.9978,94.9979,87.9980
17984.767,-81.3051,-2.9398,94.9978,87.9978,94.9979,87.9980
18055.971,-81.4424,-3.0771,94.9978,87.9978,94.9979,87.9981
18127.457,-81.5797,-3.2143,94.9978,87.9978,94.9979,87.9981
18199.226,-81.7169,-3.3516,94.9979,87.9979,94.9980,87.9981
18271.279,-81.8542,-3.4889,94.9979,87.9979,94.9980,87.9981
18343.618,-81.9915,-3.6262,94.9979,87.9979,94.9980,87.9981
18416.243,-82.1288,-3.7635,94.9979,87.9979,94.9980,87.9982
18489.155,-82.2661,-3.9007,94.9980,87.9980,94.9981,87.9982
18562.356,-82.4034,-4.0380,94.9980,87.9980,94.9981,87.9982
18635.847,-82.5406,-4.1753,94.9980,87.9980,94.9981,87.9982
18709.629,-82.6779,-4.3126,94.9980,87.9980,94.9981,87.9982
18783.703,-82.8152,-4.4499,94.9981,87.9981,94.9981,87.9983
18858.070,-82.9525,-4.5871,94.9981,87.9981,94.9982,87.9983
18932.732,-83.0898,-4.7244,94.9981,87.9981,94.9982,87.9983
19007.689,-83.2271,-4.8617,94.9981,87.9981,94.9982,87.9983
19082.943,-83.3643,-4.9990,94.9981,87.9981,94.9982,87.9983
19158.495,-83.5016,-5.1363,94.9982,87.9982,94.9983,87.9984
19234.346,-83.6389,-5.2735,94.9982,87.9982,94.9983,87.9984
19310.498,-83.7762,-5.4108,94.9982,87.9982,94.9983,87.9984
19386.951,-83.9135,-5.5481,94.9982,87.9982,94.9983,87.9984
19463.706,-84.0508,-5.6854,94.9983,87.9983,94.9983,87.9984
19540.766,-84.1880,-5.8227,94.9983,87.9983,94.9984,87.9985
19618.130,-84.3253,-5.9600,94.9983,87.9983,94.9984,87.9985
19695.801,-84.4626,-6.0972,94.9983,87.9983,94.9984,87.9985
19773.780,-84.5999,-6.2345,94.9983,87.9983,94.9984,87.9985
19852.067,-84.7372,-6.3718,94.9984,87.9984,94.9984,87.9985
19930.664,-84.8744,-6.5091,94.9984,87.9984,94.9984,87.9985
20009.572,-85.0117,-6.6464,94.9984,87.9984,94.9985,87.9986
20088.793,-85.1490,-6.7836,94.9984,87.9984,94.9985,87.9986
20168.327,-85.2863,-6.9209,94.9984,87.9984,94.9985,87.9986
20248.176,-85.4236,-7.0582,94.9984,87.9984,94.9985,87.9986
20328.341,-85.5609,-7.1955,94.9985,87.9985,94.9985,87.9986
20408.824,-85.6981,-7.3328,94.9985,87.9985,94.9986,87.9986
20489.625,-85.8354,-7.4700,94.9985,87.9985,94.9986,87.9986
20570.747,-85.9727,-7.6073,94.9985,87.9985,94.9986,87.9987
20652.189,-86.1100,-7.7446,94.9985,87.9985,94.9986,87.9987
20733.954,-86.2473,-7.8819,94.9986,87.9986,94.9986,87.9987
20816.042,-86.3846,-8.0192,94.9986,87.9986,94.9986,87.9987
20898.456,-86.5218,-8.1564,94.9986,87.9986,94.9986,87.9987
20981.196,-86.6591,-8.2937,94.9986,87.9986,94.9987,87.9987
21064.263,-86.7964,-8.4310,94.9986,87.9986,94.9987,87.9988
21147.660,-86.9337,-8.5683,94.9986,87.9986,94.9987,87.9988
21231.386,-87.0710,-8.7056,94.9987,87.9987,94.9987,87.9988
21315.444,-87.2083,-8.8429,94.9987,87.9987,94.9987,87.9988
21399.835,-87.3455,-8.9801,94.9987,87.9987,94.9987,87.9988
21484.560,-87.4828,-9.1174,94.9987,87.9987,94.9988,87.9988
21569.620,-87.6201,-9.2547,94.9987,87.9987,94.9988,87.9988
21655.017,-87.7574,-9.3920,94.9987,87.9987,94.9988,87.9988
21740.752,-87.8947,-9.5293,94.9987,87.9987,94.9988,87.9989
21826.827,-88.0320,-9.6665,94.9988,87.9988,94.9988,87.9989
21913.242,-88.1692,-9.8038,94.9988,87.9988,94.9988,87.9989
22000.000,-88.3065,-9.9411,94.9988,87.9988,94.9988,87.9989
