* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 25.07 Hz
* R(e)= 4.2 Ohms
* Z(max)= 32.24 Ohms
* Q(ms)= 3.929
* Q(es)= 0.5885
* Q(ts)= 0.5118
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 2.855 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.1506 
* X(r)= 0.5232 
* K(i)= 0.04075 
* X(i)= 0.6885 
*
*
Freq            Impedance       Phase
456.140    	12.993    	50.471    
469.506    	13.210    	49.839    
483.264    	13.307    	49.346    
497.424    	13.331    	49.390    
512.000    	13.410    	49.982    
527.003    	13.582    	50.646    
542.445    	13.794    	51.306    
558.340    	14.050    	52.041    
574.701    	14.341    	52.618    
591.541    	14.669    	53.114    
608.874    	14.995    	53.477    
626.715    	15.328    	53.809    
645.080    	15.673    	54.103    
663.982    	16.020    	54.358    
683.438    	16.368    	54.593    
703.464    	16.726    	54.781    
724.077    	17.085    	54.989    
745.294    	17.479    	55.179    
767.133    	17.838    	55.154    
789.612    	18.174    	55.363    
812.749    	18.553    	55.562    
836.565    	18.944    	55.734    
861.078    	19.346    	55.880    
886.309    	19.754    	55.981    
912.280    	20.171    	56.117    
939.012    	20.585    	56.207    
966.527    	21.018    	56.332    
994.849    	21.462    	56.407    
1024.000    	21.889    	56.464    
1054.005    	22.335    	56.516    
1084.890    	22.800    	56.644    
1116.680    	23.266    	56.721    
1149.401    	23.753    	56.805    
1183.081    	24.244    	56.860    
1217.748    	24.745    	56.892    
1253.431    	25.240    	56.946    
1290.159    	25.764    	57.004    
1327.964    	26.297    	57.035    
1366.876    	26.847    	57.043    
1406.929    	27.399    	57.059    
1448.155    	27.980    	57.001    
1490.589    	28.530    	56.886    
1534.266    	29.048    	56.786    
1579.224    	29.550    	56.833    
1625.499    	30.073    	56.905    
1673.129    	30.658    	57.007    
1722.156    	31.267    	57.077    
1772.619    	31.895    	57.118    
1824.561    	32.537    	57.150    
1878.024    	33.193    	57.160    
1933.055    	33.848    	57.144    
1989.697    	34.517    	57.146    
2048.000    	35.195    	57.094    
2108.011    	35.888    	57.067    
2169.780    	36.583    	57.031    
2233.360    	37.276    	56.981    
2298.802    	37.963    	56.908    
2366.162    	38.626    	56.909    
2435.496    	39.336    	56.968    
2506.862    	40.104    	57.009    
2580.318    	40.889    	56.987    
2655.927    	41.702    	56.956    
2733.752    	42.506    	56.856    
2813.857    	43.240    	56.726    
2896.309    	43.925    	56.743    
2981.178    	44.730    	56.851    
3068.533    	45.570    	56.876    
3158.448    	46.432    	56.875    
3250.997    	47.301    	56.875    
3346.259    	48.179    	56.869    
3444.312    	49.065    	56.856    
3545.238    	49.966    	56.835    
3649.121    	50.867    	56.826    
3756.049    	51.783    	56.838    
3866.109    	52.728    	56.841    
3979.395    	53.687    	56.839    
4096.000    	54.654    	56.837    
4216.022    	55.636    	56.844    
4339.561    	56.633    	56.847    
4466.720    	57.637    	56.855    
4597.605    	58.666    	56.873    
4732.325    	59.710    	56.898    
4870.992    	60.764    	56.921    
5013.723    	61.845    	56.952    
5160.637    	62.949    	56.975    
5311.855    	64.058    	57.005    
5467.504    	65.185    	57.041    
5627.714    	66.341    	57.081    
5792.619    	67.512    	57.125    
